涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,开板次数,是否新股,近一年涨停封板率
2025-02-14,002191.SZ,劲嘉股份,4.42,11:02:36,11:02:12,,0.0,,,4.309亿,6.6,0.0万,0.0万手,4.25,63亿,4.0,0,0.5
2025-02-14,301488.CY,豪恩汽电,74.08,11:02:54,11:02:45,,0.0,,,6.477亿,37.18,0.0万,0.0万手,9.62,17亿,2.0,0,1.0
2025-02-14,300253.CY,卫宁健康,12.44,13:02:00,14:02:33,,0.0,,,48.95亿,21.98,0.0万,0.0万手,18.59,235亿,7.0,0,1.0
2025-02-14,600229.SH,城市传媒,7.62,13:02:05,14:02:23,,0.0,,,3.612亿,7.01,0.0万,0.0万手,4.53,51亿,1.0,0,1.0
2025-02-14,603095.SH,越剑智能,27.82,13:02:10,13:02:07,,0.0,,,5.092亿,10.26,0.0万,0.0万手,6.55,51亿,2.0,0,0.8
2025-02-14,688158.KC,优刻得,38.37,13:02:14,14:02:53,,0.0,,,51.85亿,33.92,0.0万,0.0万手,14.37,154亿,4.0,0,0.5
2025-02-14,600050.SH,中国联通,5.98,13:02:19,14:02:19,,0.0,,,93.04亿,5.09,0.0万,0.0万手,8.73,1870亿,2.0,0,0.0
2025-02-14,300244.CY,迪安诊断,18.14,13:02:24,14:02:27,,0.0,,,24.61亿,28.04,0.0万,0.0万手,18.95,90亿,4.0,0,1.0
2025-02-14,002886.SZ,沃特股份,19.13,13:02:24,13:02:21,,0.0,,,6.196亿,15.58,0.0万,0.0万手,4.82,39亿,1.0,0,0.46
2025-02-14,603030.SH,全筑股份,2.76,13:02:27,14:02:15,,0.0,,,3.224亿,8.83,0.0万,0.0万手,6.15,36亿,3.0,0,0.78
2025-02-14,688244.KC,永信至诚,56.95,13:02:30,13:02:57,,0.0,,,6.368亿,24.48,0.0万,0.0万手,17.23,28亿,1.0,0,0.29
2025-02-14,603566.SH,普莱柯,13.41,13:02:31,13:02:16,,0.0,,,2.704亿,5.91,0.0万,0.0万手,8.85,46亿,1.0,0,1.0
2025-02-14,688229.KC,博睿数据,72.99,13:02:58,13:02:41,,0.0,,,3.876亿,12.56,0.0万,0.0万手,15.86,32亿,2.0,0,0.4
2025-02-14,600570.SH,恒生电子,34.96,14:02:00,14:02:27,,0.0,,,58.62亿,9.1,0.0万,0.0万手,8.57,662亿,1.0,0,0.75
2025-02-14,600633.SH,浙数文化,17.95,14:02:19,14:02:37,,0.0,,,50.66亿,23.06,0.0万,0.0万手,6.85,227亿,1.0,0,0.75
2025-02-17,300657.CY,弘信电子,36.5,09:02:00,13:02:15,,0.0,,,48.02亿,28.28,0.0万,0.0万手,13.07,166亿,1.0,0,0.5
2025-02-17,301396.CY,宏景科技,50.5,09:02:00,13:02:09,,0.0,,,14.86亿,55.48,0.0万,0.0万手,10.99,25亿,3.0,0,0.8
2025-02-17,603882.SH,金域医学,37.22,09:02:00,10:02:42,,0.0,,,20.72亿,11.68,0.0万,0.0万手,2.53,171亿,4.0,0,0.75
2025-02-17,002238.SZ,天威视讯,9.49,09:02:00,09:02:06,,0.0,,,6.319亿,7.97,0.0万,0.0万手,1.5,76亿,1.0,0,0.6
2025-02-17,603258.SH,电魂网络,26.01,09:02:01,09:02:58,,0.0,,,9.162亿,14.28,0.0万,0.0万手,3.58,62亿,4.0,0,0.43
2025-02-17,603039.SH,泛微网络,79.9,09:02:03,13:02:24,,0.0,,,9.518亿,4.45,0.0万,0.0万手,3.18,208亿,1.0,0,0.73
2025-02-17,603085.SH,天成自控,11.81,09:02:04,09:02:04,,0.0,,,8.509亿,18.58,0.0万,0.0万手,0.08,43亿,1.0,0,0.89
2025-02-17,603296.SH,华勤技术,92.31,09:02:10,10:02:31,,0.0,,,19.56亿,3.66,0.0万,0.0万手,5.9,528亿,8.0,0,0.25
2025-02-17,601116.SH,三江购物,14.92,09:02:13,14:02:46,,0.0,,,13.17亿,16.05,0.0万,0.0万手,5.44,81亿,8.0,0,0.67
2025-02-17,002313.SZ,日海智能,13.3,09:02:15,09:02:57,,0.0,,,13.37亿,25.47,0.0万,0.0万手,0.61,49亿,3.0,0,0.88
2025-02-17,000032.SZ,深桑达A,25.34,09:02:18,14:02:33,,0.0,,,43.32亿,25.83,0.0万,0.0万手,5.72,163亿,14.0,0,0.5
2025-02-17,600661.SH,昂立教育,12.3,09:02:20,09:02:33,,0.0,,,4.49亿,12.57,0.0万,0.0万手,4.86,35亿,1.0,0,0.56
2025-02-17,002987.SZ,京北方,19.09,09:02:21,13:02:51,,0.0,,,15.14亿,13.14,0.0万,0.0万手,7.61,114亿,2.0,0,0.73
2025-02-17,300559.CY,佳发教育,15.1,09:02:24,09:02:36,,0.0,,,7.564亿,15.55,0.0万,0.0万手,8.71,46亿,2.0,0,0.0
2025-02-17,002916.SZ,深南电路,147.98,09:02:24,13:02:48,,0.0,,,17.22亿,2.28,0.0万,0.0万手,8.53,755亿,22.0,0,0.75
2025-02-17,002575.SZ,群兴玩具,9.04,09:02:27,13:02:36,,0.0,,,7.901亿,15.08,0.0万,0.0万手,7.49,52亿,5.0,0,0.53
2025-02-17,301018.CY,申菱环境,45.19,09:02:30,13:02:42,,0.0,,,12.66亿,14.37,0.0万,0.0万手,18.3,89亿,1.0,0,
2025-02-17,000516.SZ,国际医学,5.82,09:02:30,13:02:12,,0.0,,,7.929亿,6.1,0.0万,0.0万手,8.18,129亿,1.0,0,0.8
2025-02-17,002841.SZ,视源股份,45.9,09:02:30,10:02:27,,0.0,,,11.88亿,4.89,0.0万,0.0万手,5.08,239亿,1.0,0,0.5
2025-02-17,000034.SZ,神州数码,54.22,09:02:33,10:02:03,,0.0,,,92.04亿,29.3,0.0万,0.0万手,2.42,299亿,5.0,0,0.67
2025-02-17,603108.SH,润达医疗,22.61,09:02:48,09:02:57,,0.0,,,34.04亿,24.2,0.0万,0.0万手,2.82,136亿,1.0,0,0.2
2025-02-17,603918.SH,金桥信息,20.48,09:02:48,09:02:51,,0.0,,,20.99亿,26.76,0.0万,0.0万手,-1.96,75亿,1.0,0,0.64
2025-02-17,688246.KC,嘉和美康,39.9,09:02:50,09:02:44,,0.0,,,8.775亿,21.27,0.0万,0.0万手,12.27,40亿,3.0,0,0.5
2025-02-17,301365.CY,矩阵股份,16.77,09:02:51,13:02:42,,0.0,,,2.828亿,35.3,0.0万,0.0万手,12.55,7亿,1.0,0,1.0
2025-02-17,000977.SZ,浪潮信息,67.87,09:02:51,09:02:06,,0.0,,,142.5亿,14.4,0.0万,0.0万手,7.27,997亿,1.0,0,0.86
2025-02-17,605068.SH,明新旭腾,14.36,09:02:58,09:02:25,,0.0,,,1.741亿,7.34,0.0万,0.0万手,5.43,23亿,1.0,0,1.0
2025-02-17,002908.SZ,德生科技,10.11,10:02:00,11:02:15,,0.0,,,6.081亿,19.2,0.0万,0.0万手,3.91,31亿,1.0,0,0.8
2025-02-17,002285.SZ,世联行,2.7,10:02:03,11:02:12,,0.0,,,3.798亿,7.17,0.0万,0.0万手,7.57,53亿,1.0,0,0.62
2025-02-17,603585.SH,苏利股份,14.07,10:02:03,10:02:18,,0.0,,,2.108亿,8.11,0.0万,0.0万手,4.15,25亿,1.0,0,0.8
2025-02-17,002851.SZ,麦格米特,61.34,10:02:09,11:02:03,,0.0,,,28.91亿,10.35,0.0万,0.0万手,7.05,280亿,2.0,0,0.62
2025-02-17,688277.KC,天智航,14.64,10:02:12,10:02:00,,0.0,,,5.846亿,9.02,0.0万,0.0万手,16.65,65亿,1.0,0,1.0
2025-02-17,003019.SZ,宸展光电,26.43,10:02:36,13:02:57,,0.0,,,6.488亿,14.55,0.0万,0.0万手,7.31,44亿,1.0,0,0.71
2025-02-17,603228.SH,景旺电子,36.65,10:02:37,13:02:01,,0.0,,,19.65亿,5.88,0.0万,0.0万手,7.86,337亿,11.0,0,0.86
2025-02-17,603063.SH,禾望电气,32.96,10:02:38,13:02:02,,0.0,,,18.53亿,12.79,0.0万,0.0万手,7.82,146亿,3.0,0,0.59
2025-02-17,002281.SZ,光迅科技,54.2,10:02:39,11:02:33,,0.0,,,44.48亿,10.7,0.0万,0.0万手,8.21,418亿,1.0,0,0.73
2025-02-17,603050.SH,科林电气,22.14,10:02:52,10:02:10,,0.0,,,1.566亿,2.59,0.0万,0.0万手,6.65,60亿,1.0,0,0.83
2025-02-17,300674.CY,宇信科技,30.4,10:02:57,10:02:51,,0.0,,,57.13亿,26.58,0.0万,0.0万手,14.07,213亿,1.0,0,0.6
2025-02-17,002152.SZ,广电运通,13.71,10:02:57,10:02:54,,0.0,,,27.73亿,8.22,0.0万,0.0万手,7.11,340亿,1.0,0,1.0
2025-02-17,601059.SH,信达证券,15.04,10:02:59,11:02:26,,0.0,,,18.82亿,17.89,0.0万,0.0万手,7.28,104亿,1.0,0,0.67
2025-02-17,603322.SH,超讯通信,48.6,11:02:10,11:02:22,,0.0,,,12.49亿,16.7,0.0万,0.0万手,8.48,76亿,1.0,0,0.43
2025-02-17,002574.SZ,明牌珠宝,4.9,11:02:39,11:02:00,,0.0,,,1.25亿,4.78,0.0万,0.0万手,3.59,25亿,1.0,0,1.0
2025-02-17,600814.SH,杭州解百,8.44,11:02:51,13:02:18,,0.0,,,4.68亿,7.53,0.0万,0.0万手,3.81,61亿,1.0,0,0.67
2025-02-17,000948.SZ,南天信息,22.07,11:02:57,11:02:21,,0.0,,,21.02亿,25.4,0.0万,0.0万手,9.75,85亿,2.0,0,0.73
2025-02-17,002122.SZ,汇洲智能,5.15,13:02:48,13:02:42,,0.0,,,22.81亿,22.67,0.0万,0.0万手,6.85,102亿,1.0,0,0.65
2025-02-17,601133.SH,柏诚股份,12.11,13:02:48,13:02:24,,0.0,,,3.22亿,17.96,0.0万,0.0万手,6.04,17亿,1.0,0,0.86
2025-02-17,600050.SH,中国联通,6.51,13:02:54,13:02:09,,0.0,,,136.9亿,6.92,0.0万,0.0万手,8.86,2036亿,1.0,0,0.0
2025-02-17,603211.SH,晋拓股份,20.23,14:02:05,14:02:02,,0.0,,,5.845亿,44.65,0.0万,0.0万手,9.95,13亿,1.0,0,0.55
2025-02-17,603189.SH,网达软件,19.38,14:02:12,14:02:45,,0.0,,,9.948亿,19.4,0.0万,0.0万手,7.07,52亿,2.0,0,0.65
2025-02-17,000663.SZ,永安林业,5.99,14:02:39,14:02:15,,0.0,,,1.513亿,8.54,0.0万,0.0万手,9.91,18亿,3.0,0,0.6
2025-02-17,002896.SZ,中大力德,71.01,14:02:51,14:02:21,,0.0,,,15.58亿,15.2,0.0万,0.0万手,9.99,107亿,4.0,0,0.46
2025-02-17,002123.SZ,梦网科技,20.57,09:02:00,09:02:30,,0.0,,,98.31亿,60.85,0.0万,0.0万手,-10.02,147亿,2.0,0,0.85
2025-02-18,002112.SZ,三变科技,17.84,09:02:00,13:02:00,,0.0,,,29.64亿,60.1,0.0万,0.0万手,2.0,46亿,16.0,0,0.43
2025-02-18,001324.SZ,长青科技,18.84,09:02:00,09:02:03,,0.0,,,3.637亿,22.28,0.0万,0.0万手,-2.18,15亿,1.0,0,0.67
2025-02-18,000903.SZ,云内动力,3.68,09:02:09,09:02:30,,0.0,,,13.48亿,18.62,0.0万,0.0万手,3.37,70亿,1.0,0,0.73
2025-02-18,000032.SZ,深桑达A,25.58,09:02:09,09:02:27,,0.0,,,48.34亿,27.96,0.0万,0.0万手,0.95,164亿,4.0,0,0.56
2025-02-18,002598.SZ,山东章鼓,10.59,09:02:15,09:02:36,,0.0,,,4.764亿,15.66,0.0万,0.0万手,3.22,29亿,1.0,0,0.67
2025-02-18,603258.SH,电魂网络,26.4,09:02:16,09:02:19,,0.0,,,10.03亿,15.28,0.0万,0.0万手,1.5,63亿,1.0,0,0.5
2025-02-18,002620.SZ,瑞和股份,3.51,09:02:21,10:02:51,,0.0,,,2.109亿,18.4,0.0万,0.0万手,2.33,11亿,1.0,0,0.69
2025-02-18,600986.SH,浙文互联,10.4,09:02:32,14:02:32,,0.0,,,55.45亿,40.42,0.0万,0.0万手,6.12,137亿,4.0,0,0.62
2025-02-18,002985.SZ,北摩高科,23.64,09:02:33,10:02:12,,0.0,,,3.8亿,7.62,0.0万,0.0万手,5.68,49亿,3.0,0,0.67
2025-02-18,301248.CY,杰创智能,21.16,09:02:39,09:02:00,,0.0,,,8.35亿,36.26,0.0万,0.0万手,3.22,21亿,1.0,0,0.75
2025-02-18,600590.SH,泰豪科技,6.28,09:02:54,14:02:45,,0.0,,,7.726亿,13.88,0.0万,0.0万手,2.28,52亿,1.0,0,0.89
2025-02-18,603583.SH,捷昌驱动,36.77,10:02:24,13:02:51,,0.0,,,21.71亿,15.45,0.0万,0.0万手,7.55,140亿,8.0,0,0.57
2025-02-18,002134.SZ,天津普林,20.05,10:02:51,13:02:00,,0.0,,,5.48亿,10.96,0.0万,0.0万手,5.58,49亿,1.0,0,0.67
2025-02-18,603767.SH,中马传动,12.87,11:02:15,13:02:45,,0.0,,,3.752亿,9.4,0.0万,0.0万手,6.98,39亿,1.0,0,0.67
2025-02-18,605488.SH,福莱新材,47.21,11:02:25,14:02:04,,0.0,,,7.671亿,8.56,0.0万,0.0万手,7.3,91亿,1.0,0,0.59
2025-02-18,603917.SH,合力科技,13.6,11:02:31,11:02:28,,0.0,,,6.046亿,21.81,0.0万,0.0万手,5.92,27亿,8.0,0,0.78
2025-02-18,603312.SH,西典新能,38.59,11:02:33,13:02:03,,0.0,,,2.951亿,14.74,0.0万,0.0万手,7.43,20亿,1.0,0,0.25
2025-02-18,688577.KC,浙海德曼,55.34,13:02:13,13:02:25,,0.0,,,3.313亿,8.11,0.0万,0.0万手,15.22,41亿,1.0,0,0.0
2025-02-18,601010.SH,文峰股份,3.22,13:02:14,14:02:08,,0.0,,,9.706亿,16.35,0.0万,0.0万手,4.55,59亿,2.0,0,0.83
2025-02-18,603839.SH,安正时尚,5.91,13:02:22,13:02:37,,0.0,,,8883万,3.7,0.0万,0.0万手,3.14,23亿,1.0,0,0.75
2025-02-18,002848.SZ,高斯贝尔,7.31,13:02:30,13:02:39,,0.0,,,3.002亿,25.26,0.0万,0.0万手,5.79,11亿,2.0,0,0.87
2025-02-18,300853.CY,申昊科技,27.19,13:02:45,13:02:06,,0.0,,,8.736亿,30.02,0.0万,0.0万手,12.22,29亿,1.0,0,0.57
2025-02-18,600520.SH,文一科技,36.34,13:02:51,13:02:03,,0.0,,,11.3亿,19.43,0.0万,0.0万手,3.83,57亿,1.0,0,0.83
2025-02-18,603110.SH,东方材料,23.4,14:02:03,14:02:54,,0.0,,,15.73亿,34.0,0.0万,0.0万手,4.84,47亿,1.0,0,0.91
2025-02-18,603629.SH,利通电子,27.54,14:02:23,14:02:29,,0.0,,,15.45亿,22.23,0.0万,0.0万手,3.42,70亿,2.0,0,0.67
2025-02-18,603617.SH,君禾股份,8.16,14:02:37,14:02:34,,0.0,,,6.682亿,22.1,0.0万,0.0万手,7.79,31亿,1.0,0,0.89
2025-02-19,600560.SH,金自天正,17.1,09:02:00,09:02:06,,0.0,,,2.922亿,7.68,0.0万,0.0万手,6.34,38亿,1.0,0,0.5
2025-02-19,603005.SH,晶方科技,36.29,09:02:17,10:02:53,,0.0,,,34.13亿,14.51,0.0万,0.0万手,8.33,236亿,2.0,0,0.86
2025-02-19,600468.SH,百利电气,4.62,09:02:18,09:02:54,,0.0,,,3.601亿,7.13,0.0万,0.0万手,6.7,50亿,1.0,0,
2025-02-19,002520.SZ,日发精机,8.16,09:02:24,09:02:45,,0.0,,,20.77亿,35.03,0.0万,0.0万手,5.43,58亿,2.0,0,0.87
2025-02-19,002591.SZ,恒大高新,5.37,09:02:54,09:02:24,,0.0,,,1.681亿,13.85,0.0万,0.0万手,3.07,12亿,1.0,0,0.43
2025-02-19,002245.SZ,蔚蓝锂芯,13.65,10:02:06,11:02:15,,0.0,,,28.36亿,19.4,0.0万,0.0万手,7.99,148亿,2.0,0,0.5
2025-02-19,002152.SZ,广电运通,14.2,10:02:30,10:02:57,,0.0,,,25.74亿,7.44,0.0万,0.0万手,7.17,352亿,1.0,0,0.75
2025-02-19,002374.SZ,中锐股份,2.77,11:02:30,11:02:48,,0.0,,,1.761亿,5.94,0.0万,0.0万手,7.78,30亿,1.0,0,0.8
2025-02-19,002722.SZ,物产金轮,15.86,13:02:00,13:02:09,,0.0,,,3.461亿,12.63,0.0万,0.0万手,9.15,27亿,1.0,0,0.67
2025-02-19,301210.CY,金杨股份,47.52,13:02:39,14:02:51,,0.0,,,3.54亿,24.08,0.0万,0.0万手,16.02,14亿,1.0,0,1.0
2025-02-19,688322.KC,奥比中光,68.1,13:02:52,13:02:13,,0.0,,,17.59亿,10.58,0.0万,0.0万手,17.6,175亿,1.0,0,
2025-02-19,601216.SH,君正集团,6.26,14:02:56,14:02:14,,0.0,,,28.09亿,5.47,0.0万,0.0万手,8.3,528亿,1.0,0,0.67
2025-02-20,600571.SH,信雅达,14.82,09:02:03,09:02:49,,0.0,,,14.8亿,21.3,0.0万,0.0万手,5.41,67亿,3.0,0,0.8
2025-02-20,300288.CY,朗玛信息,19.23,09:02:21,10:02:09,,0.0,,,17.24亿,33.91,0.0万,0.0万手,11.03,49亿,1.0,0,0.0
2025-02-20,000710.SZ,贝瑞基因,12.7,09:02:21,09:02:39,,0.0,,,13.07亿,30.88,0.0万,0.0万手,0.24,40亿,2.0,0,0.67
2025-02-20,600633.SH,浙数文化,18.66,09:02:24,09:02:15,,0.0,,,64.55亿,26.31,0.0万,0.0万手,3.67,236亿,6.0,0,0.67
2025-02-20,600222.SH,太龙药业,5.42,09:02:24,09:02:55,,0.0,,,2.581亿,8.15,0.0万,0.0万手,3.24,31亿,1.0,0,1.0
2025-02-20,603999.SH,读者传媒,6.6,09:02:38,09:02:08,,0.0,,,2.563亿,6.68,0.0万,0.0万手,4.1,38亿,1.0,0,0.75
2025-02-20,002173.SZ,创新医疗,10.88,09:02:39,10:02:09,,0.0,,,13.39亿,29.4,0.0万,0.0万手,7.19,45亿,1.0,0,0.58
2025-02-20,002489.SZ,浙江永强,3.6,09:02:42,10:02:00,,0.0,,,5.86亿,8.44,0.0万,0.0万手,7.14,68亿,5.0,0,0.5
2025-02-20,002620.SZ,瑞和股份,3.53,09:02:42,09:02:33,,0.0,,,1.464亿,12.89,0.0万,0.0万手,2.92,11亿,1.0,0,0.65
2025-02-20,601100.SH,恒立液压,82.32,09:02:52,09:02:40,,0.0,,,26.84亿,2.41,0.0万,0.0万手,4.32,1103亿,3.0,0,0.5
2025-02-20,000810.SZ,创维数字,15.57,10:02:09,10:02:48,,0.0,,,22.28亿,12.77,0.0万,0.0万手,6.64,174亿,1.0,0,0.71
2025-02-20,002094.SZ,青岛金王,6.12,10:02:24,10:02:39,,0.0,,,9.372亿,22.2,0.0万,0.0万手,7.18,42亿,2.0,0,0.85
2025-02-20,002445.SZ,中南文化,2.47,10:02:48,10:02:18,,0.0,,,4.101亿,6.86,0.0万,0.0万手,3.35,58亿,2.0,0,0.75
2025-02-20,603131.SH,上海沪工,19.5,10:02:57,10:02:54,,0.0,,,4.402亿,7.09,0.0万,0.0万手,6.04,62亿,1.0,0,0.5
2025-02-20,002044.SZ,美年健康,7.51,11:02:24,11:02:54,,0.0,,,57.75亿,20.08,0.0万,0.0万手,6.22,290亿,2.0,0,0.86
2025-02-20,603728.SH,鸣志电器,82.49,13:02:01,13:02:49,,0.0,,,19.75亿,5.88,0.0万,0.0万手,5.96,345亿,1.0,0,0.79
2025-02-20,300007.CY,汉威科技,44.5,13:02:09,13:02:54,,0.0,,,48.33亿,39.42,0.0万,0.0万手,17.69,125亿,1.0,0,1.0
2025-02-20,600126.SH,杭钢股份,11.15,13:02:15,14:02:06,,0.0,,,73.63亿,19.57,0.0万,0.0万手,6.09,376亿,7.0,0,0.83
2025-02-20,000096.SZ,广聚能源,16.27,14:02:06,14:02:09,,0.0,,,6.193亿,8.24,0.0万,0.0万手,10.01,83亿,2.0,0,1.0
2025-02-20,688400.KC,凌云光,41.39,14:02:10,14:02:01,首板,0.0,,,17.73亿,19.2,0.0万,0.0万手,20.01,99亿,2.0,0,1.0
2025-02-20,000759.SZ,中百集团,8.69,14:02:24,14:02:15,,0.0,,,17.32亿,30.68,0.0万,0.0万手,7.02,56亿,2.0,0,0.73
2025-02-20,002126.SZ,银轮股份,27.5,14:02:42,14:02:42,,0.0,,,18.59亿,8.72,0.0万,0.0万手,3.07,215亿,2.0,0,0.33
2025-02-20,002979.SZ,雷赛智能,48.96,14:02:51,14:02:03,,0.0,,,19.24亿,18.24,0.0万,0.0万手,4.24,106亿,1.0,0,0.67
2025-02-21,300249.CY,依米康,20.28,09:02:00,10:02:03,,0.0,,,32.62亿,40.85,0.0万,0.0万手,8.62,75亿,1.0,0,1.0
2025-02-21,002978.SZ,安宁股份,33.25,09:02:00,09:02:39,,0.0,,,4.762亿,4.65,0.0万,0.0万手,2.03,99亿,1.0,0,0.5
2025-02-21,600797.SH,浙大网新,10.61,09:02:01,09:02:22,,0.0,,,42.7亿,37.21,0.0万,0.0万手,2.51,109亿,1.0,0,0.92
2025-02-21,002577.SZ,雷柏科技,27.08,09:02:06,09:02:12,,0.0,,,15.55亿,19.65,0.0万,0.0万手,0.78,76亿,1.0,0,0.67
2025-02-21,000156.SZ,华数传媒,8.88,09:02:36,09:02:18,,0.0,,,9.677亿,6.3,0.0万,0.0万手,5.46,150亿,1.0,0,0.5
2025-02-21,002256.SZ,兆新股份,2.5,09:02:36,09:02:51,,0.0,,,3.244亿,8.85,0.0万,0.0万手,4.17,36亿,1.0,0,0.89
2025-02-21,600678.SH,四川金顶,9.4,09:02:55,09:02:55,,0.0,,,18.07亿,51.72,0.0万,0.0万手,-1.98,32亿,,0,0.86
2025-02-21,002418.SZ,康盛股份,3.67,10:02:00,14:02:06,,0.0,,,12.77亿,30.63,0.0万,0.0万手,7.62,41亿,3.0,0,0.68
2025-02-21,003038.SZ,鑫铂股份,18.93,10:02:18,10:02:48,,0.0,,,4.216亿,12.93,0.0万,0.0万手,5.34,32亿,1.0,0,0.8
2025-02-21,603819.SH,神力股份,14.89,11:02:23,13:02:44,,0.0,,,2.075亿,6.45,0.0万,0.0万手,7.82,32亿,1.0,0,0.71
2025-02-21,002987.SZ,京北方,22.46,13:02:00,13:02:48,,0.0,,,22.08亿,16.78,0.0万,0.0万手,4.76,135亿,2.0,0,0.69
2025-02-21,605488.SH,福莱新材,62.5,14:02:16,14:02:10,,0.0,,,12.67亿,11.12,0.0万,0.0万手,9.42,120亿,1.0,0,0.62
2025-02-24,002929.SZ,润建股份,70.95,09:02:00,09:02:09,,0.0,,,42.76亿,27.82,0.0万,0.0万手,3.64,151亿,1.0,0,0.67
2025-02-24,603206.SH,嘉环科技,19.26,09:02:01,09:02:10,,0.0,,,7.532亿,42.45,0.0万,0.0万手,-4.42,16亿,1.0,0,0.6
2025-02-24,605336.SH,帅丰电器,17.85,09:02:02,09:02:04,,0.0,,,5.179亿,14.88,0.0万,0.0万手,-4.55,32亿,1.0,0,0.69
2025-02-24,301202.CY,朗威股份,58.1,09:02:12,09:02:21,,0.0,,,12.99亿,63.54,0.0万,0.0万手,18.52,21亿,1.0,0,1.0
2025-02-24,603721.SH,中广天择,33.53,09:02:12,13:02:33,,0.0,,,11.46亿,25.85,0.0万,0.0万手,6.38,43亿,10.0,0,0.62
2025-02-24,603017.SH,中衡设计,9.1,09:02:21,09:02:30,,,,,1.393亿,5.48,0.0万,0.0万手,4.0,25亿,1.0,0,0.83
2025-02-24,600405.SH,动力源,5.8,09:02:39,09:02:39,,0.0,,,7.1亿,21.47,0.0万,0.0万手,2.65,32亿,1.0,0,0.75
2025-02-24,603055.SH,台华新材,10.98,09:02:47,10:02:56,,0.0,,,3.821亿,3.86,0.0万,0.0万手,6.09,97亿,2.0,0,0.67
2025-02-24,603881.SH,数据港,42.49,09:02:49,09:02:04,,0.0,,,73.03亿,28.29,0.0万,0.0万手,5.25,254亿,3.0,0,0.62
2025-02-24,002126.SZ,银轮股份,33.0,09:02:51,13:02:15,,0.0,,,30.66亿,11.98,0.0万,0.0万手,9.09,258亿,4.0,0,0.4
2025-02-24,300387.CY,富邦科技,10.39,09:02:51,09:02:00,,0.0,,,7.415亿,23.39,0.0万,0.0万手,7.22,30亿,1.0,0,0.0
2025-02-24,002431.SZ,棕榈股份,2.15,09:02:54,09:02:39,,0.0,,,1.508亿,3.84,0.0万,0.0万手,5.39,38亿,1.0,0,0.6
2025-02-24,002628.SZ,成都路桥,4.7,09:02:54,09:02:54,,0.0,,,4.572亿,12.63,0.0万,0.0万手,5.15,35亿,3.0,0,0.69
2025-02-24,600666.SH,奥瑞德,3.1,09:02:58,09:02:13,,,,,10.28亿,13.41,0.0万,0.0万手,2.31,75亿,1.0,0,0.7
2025-02-24,000887.SZ,中鼎股份,20.92,10:02:00,10:02:00,,,,,35.76亿,12.99,0.0万,0.0万手,5.87,274亿,2.0,0,0.4
2025-02-24,688327.KC,云从科技,19.45,10:02:01,11:02:16,,0.0,,,39.99亿,27.33,0.0万,0.0万手,13.08,146亿,1.0,0,1.0
2025-02-24,603809.SH,豪能股份,18.3,10:02:01,11:02:10,,0.0,,,13.82亿,12.0,0.0万,0.0万手,8.54,117亿,1.0,0,0.64
2025-02-24,603665.SH,康隆达,19.25,10:02:04,11:02:58,,0.0,,,3.497亿,11.19,0.0万,0.0万手,5.54,30亿,1.0,0,0.5
2025-02-24,603667.SH,五洲新春,45.13,10:02:23,11:02:26,,0.0,,,34.63亿,21.07,0.0万,0.0万手,4.83,165亿,1.0,0,0.6
2025-02-24,002987.SZ,京北方,24.1,10:02:24,10:02:24,,0.0,,,20.15亿,14.21,0.0万,0.0万手,7.3,145亿,1.0,0,0.69
2025-02-24,603703.SH,盛洋科技,13.93,10:02:30,10:02:27,,0.0,,,8.704亿,15.06,0.0万,0.0万手,7.9,57亿,5.0,0,0.33
2025-02-24,603300.SH,海南华铁,10.5,10:02:37,10:02:49,,0.0,,,60.35亿,29.92,0.0万,0.0万手,5.21,207亿,3.0,0,0.71
2025-02-24,000581.SZ,威孚高科,21.35,10:02:54,14:02:42,,0.0,,,15.94亿,9.07,0.0万,0.0万手,8.6,175亿,2.0,0,
2025-02-24,688071.KC,华依科技,45.0,10:02:57,11:02:21,,0.0,,,4.754亿,12.27,0.0万,0.0万手,9.46,38亿,4.0,0,1.0
2025-02-24,688433.KC,华曙高科,43.84,11:02:13,11:02:22,,0.0,,,4.217亿,4.63,0.0万,0.0万手,3.57,87亿,1.0,0,
2025-02-24,600439.SH,瑞贝卡,4.4,11:02:24,13:02:51,,0.0,,,9.806亿,19.55,0.0万,0.0万手,5.26,49亿,2.0,0,0.81
2025-02-24,688356.KC,键凯科技,66.41,11:02:36,13:02:30,,0.0,,,2.469亿,6.25,0.0万,0.0万手,13.33,40亿,1.0,0,1.0
2025-02-24,002133.SZ,广宇集团,3.02,13:02:18,13:02:03,,0.0,,,3.005亿,13.0,0.0万,0.0万手,7.47,23亿,5.0,0,0.67
2025-02-24,000917.SZ,电广传媒,8.1,13:02:27,13:02:18,,0.0,,,13.45亿,11.78,0.0万,0.0万手,6.72,114亿,1.0,0,0.83
2025-02-24,000967.SZ,盈峰环境,7.08,13:02:57,13:02:00,,0.0,,,15.78亿,7.29,0.0万,0.0万手,2.91,224亿,1.0,0,1.0
2025-02-24,301336.CY,趣睡科技,88.01,14:02:36,14:02:06,,0.0,,,6.525亿,32.4,0.0万,0.0万手,15.8,22亿,2.0,0,0.67
2025-02-25,600052.SH,东望时代,4.85,09:02:05,09:02:35,,0.0,,,1.589亿,3.87,0.0万,0.0万手,6.36,40亿,1.0,0,0.5
