涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,是否新股,近一年涨停封板率,开板次数
2024-05-21,688559.KC,海目星,40.86,10:05:43,13:05:25,首板,1.0,换手板,玻璃通孔+中红外飞秒激光+激光业务+固态电池,10.32亿,12.79,8650万,2.12万手,20.0,83亿,0,,1.0
2024-05-21,000702.SZ,正虹科技,5.64,11:05:45,11:05:18,2天2板,1.0,换手板,饲料+猪肉+参股券商+国企,2.403亿,16.89,2499万,4.43万手,9.94,15亿,0,0.67,
2024-05-21,000957.SZ,中通客车,11.88,13:05:57,13:05:57,首板,0.0,换手板,客车+销量增长+外销+燃料电池+国企,8.814亿,13.21,7844万,6.6万手,10.0,70亿,0,0.86,
2024-05-21,600889.SH,南京化纤,7.5,14:05:09,14:05:09,8天7板,0.0,换手板,大幅波动+交易核查+化学纤维,7.588亿,31.07,535.2万,0.714万手,9.97,27亿,0,0.85,
2024-05-21,600527.SH,江南高纤,1.93,14:05:41,14:05:41,首板,0.0,换手板,南京化纤天地板之后地天板+涤纶毛条+复合短纤维,1.091亿,3.45,3611万,18.7万手,10.29,33亿,0,,
2024-05-22,000620.SZ,新华联,2.22,09:05:00,09:05:00,2天2板,0.0,一字板,摘星脱帽+房地产+文旅景区开发,294.3万,0.03,2.604亿,1万手,9.9,92亿,0,0.74,
2024-05-22,001267.SZ,汇绿生态,6.09,09:05:00,09:05:18,3天3板,1.0,T字板,拟收购+园林工程,1.185亿,5.36,4110万,6.75万手,9.93,22亿,0,0.0,1.0
2024-05-22,600714.SH,金瑞矿业,11.21,09:05:01,09:05:01,4天4板,0.0,一字板,玻璃基板原材料上游+锶盐+小金属,3290万,1.02,1.178亿,10.5万手,10.01,32亿,0,0.7,
2024-05-22,600843.SH,上工申贝,8.99,09:05:01,09:05:34,首板,1.0,T字板,拟参与重整+碳纤维运动飞机+缝纫设备+机器人,6.605亿,15.71,7372万,8.2万手,10.04,42亿,0,0.64,2.0
2024-05-22,600774.SH,汉商集团,8.42,09:05:01,10:05:28,首板,1.0,T字板,辅助生殖+干细胞+创新药+流感,1.344亿,5.41,3455万,4.1万手,10.07,24亿,0,0.83,2.0
2024-05-22,301123.CY,奕东电子,22.86,09:05:03,14:05:36,首板,1.0,换手板,连接器+安费诺合作+FPC+消费电子,6.581亿,39.17,3096万,1.35万手,20.0,17亿,0,1.0,1.0
2024-05-22,603628.SH,清源股份,16.43,09:05:05,09:05:20,首板,1.0,换手板,光伏分布式支架+BIPV+光伏发电,3.109亿,6.97,7559万,4.6万手,9.97,44亿,0,0.82,2.0
2024-05-22,300093.CY,金刚光伏,17.26,09:05:06,13:05:51,首板,1.0,换手板,光伏+玻璃+钙钛矿电池+光伏建筑一体化,8.64亿,24.05,5796万,3.36万手,20.03,37亿,0,0.67,1.0
2024-05-22,603839.SH,安正时尚,6.25,09:05:08,09:05:08,首板,0.0,换手板,中高档品牌时装+三胎+抖音,2792万,1.12,9327万,14.9万手,10.04,24亿,0,0.8,
2024-05-22,000514.SZ,渝开发,4.57,09:05:09,09:05:09,2天2板,0.0,换手板,房地产+重庆国资+AMC,1.603亿,4.2,5059万,11.1万手,10.12,38亿,0,0.4,
2024-05-22,603212.SH,赛伍技术,13.76,09:05:10,13:05:49,首板,1.0,换手板,光伏概念+BC电池+POE胶膜,5.206亿,8.78,6831万,4.96万手,9.99,60亿,0,0.5,2.0
2024-05-22,000560.SZ,我爱我家,3.76,09:05:12,15:05:00,5天4板,1.0,换手板,住房经纪服务+签订合作+杭州,22.9亿,27.61,7692万,20.5万手,9.94,84亿,0,0.54,4.0
2024-05-22,000702.SZ,正虹科技,6.2,09:05:15,14:05:09,3天3板,1.0,换手板,饲料+猪肉+参股券商+国企,4.217亿,26.4,3537万,5.71万手,9.93,16亿,0,0.75,3.0
2024-05-22,600230.SH,沧州大化,12.55,09:05:30,13:05:03,首板,1.0,换手板,TDI+化工+国企,3.118亿,6.09,1321万,1.05万手,9.99,51亿,0,1.0,2.0
2024-05-22,002900.SZ,哈三联,11.01,09:05:36,09:05:24,首板,1.0,换手板,医美+医药+仿制药,1.587亿,8.52,1924万,1.75万手,9.99,18亿,0,0.75,4.0
2024-05-22,688602.KC,康鹏科技,12.18,09:05:41,13:05:08,首板,1.0,换手板,ETO+精细化学品+减肥药+次新,5.298亿,49.69,2894万,2.38万手,20.0,11亿,0,0.33,2.0
2024-05-22,300956.CY,英力股份,19.03,09:05:42,13:05:27,2天2板,1.0,换手板,AIPC+光伏,5.51亿,53.81,5001万,2.63万手,19.99,10亿,0,0.0,
2024-05-22,301017.CY,漱玉平民,14.95,09:05:48,14:05:30,首板,1.0,换手板,医美概念+医药商业+新零售,3.595亿,22.42,486.6万,0.325万手,19.98,16亿,0,,3.0
2024-05-22,002218.SZ,拓日新能,3.62,09:05:54,09:05:54,首板,0.0,换手板,光伏概念+钙钛矿电池+光伏玻璃+POE胶膜,1.181亿,2.38,6778万,18.7万手,10.03,50亿,0,1.0,
2024-05-22,600620.SH,天宸股份,5.84,09:05:54,09:05:54,首板,0.0,换手板,HJT电池+物业管理,3203万,0.82,3195万,5.47万手,9.98,40亿,0,,
2024-05-22,002413.SZ,雷科防务,4.6,10:05:12,10:05:12,首板,0.0,换手板,低空经济+卫星导航+量子科技+雷达+数据存储,4.181亿,7.42,3079万,6.69万手,10.05,57亿,0,0.75,
2024-05-22,300500.CY,启迪设计,11.46,10:05:18,10:05:18,首板,0.0,换手板,工程咨询服务+光伏+人工智能,1.501亿,8.41,3224万,2.81万手,20.0,18亿,0,,
2024-05-22,603396.SH,金辰股份,41.79,13:05:09,13:05:09,首板,0.0,换手板,光伏设备+TOPCON电池+HJT,2.756亿,5.88,3728万,0.892万手,10.0,48亿,0,0.8,
2024-05-22,002865.SZ,钧达股份,56.03,13:05:12,13:05:12,首板,0.0,换手板,光伏+BC电池+钙钛矿电池+拟港交所上市,11.53亿,9.51,9597万,1.71万手,9.99,125亿,0,0.5,
2024-05-22,001269.SZ,欧晶科技,38.85,13:05:12,13:05:12,首板,0.0,换手板,光伏+石英坩埚+硅能源,3.206亿,10.24,4303万,1.11万手,9.99,32亿,0,0.83,
2024-05-22,002129.SZ,TCL中环,11.37,13:05:24,13:05:54,首板,1.0,换手板,光伏材料+光伏电池+外销,25.01亿,5.61,1.467亿,12.9万手,9.96,459亿,0,0.5,1.0
2024-05-22,300118.CY,东方日升,14.46,13:05:30,13:05:30,首板,0.0,换手板,光伏组件+HJT+户用电站,15.73亿,12.72,4956万,3.43万手,20.0,133亿,0,,
2024-05-22,600537.SH,亿晶光电,3.78,13:05:32,13:05:32,首板,0.0,换手板,光伏+高效晶硅电池+TOPCon电池+BIPV,2.726亿,6.3,7166万,19.0万手,9.88,44亿,0,0.67,
2024-05-22,002459.SZ,晶澳科技,15.09,13:05:33,13:05:33,首板,0.0,换手板,光伏龙头+BC电池,19.92亿,4.13,1.793亿,11.9万手,9.99,498亿,0,1.0,
2024-05-22,002851.SZ,麦格米特,29.26,13:05:45,13:05:45,首板,0.0,换手板,AI服务器电源+光储充+玻璃基板,7.9亿,6.87,8042万,2.75万手,10.0,120亿,0,1.0,
2024-05-22,600775.SH,南京熊猫,10.47,13:05:50,14:05:05,首板,1.0,换手板,北斗+脑机接口+机器人+智慧交通+央企,11.94亿,17.43,1798万,1.72万手,9.98,70亿,0,0.87,5.0
2024-05-22,605277.SH,新亚电子,18.1,13:05:53,13:05:53,首板,0.0,换手板,高频高速数据线材+光伏+充电桩,5.189亿,11.46,3532万,1.95万手,10.03,47亿,0,0.87,
2024-05-22,603185.SH,弘元绿能,22.83,13:05:54,13:05:54,首板,0.0,换手板,光伏+硅能源+TOPCON电池+工业母机,3.957亿,3.15,4478万,1.96万手,10.02,130亿,0,0.0,
2024-05-22,600732.SH,爱旭股份,13.02,13:05:55,13:05:55,首板,0.0,换手板,光伏+BC电池,11.77亿,5.88,7748万,5.95万手,9.97,207亿,0,0.78,
2024-05-22,301325.CY,曼恩斯特,70.07,13:05:57,13:05:57,首板,0.0,换手板,高精密狭缝式涂布+钙钛矿电池+固态电池+先进封装,4.231亿,13.11,3129万,0.447万手,20.0,33亿,0,,
2024-05-22,301596.CY,瑞迪智驱,135.7,14:05:00,14:05:27,3天2板,1.0,换手板,自动化设备+无人机+机器人+次新股,9.879亿,57.89,1028万,0.076万手,20.0,18亿,0,1.0,4.0
2024-05-22,603778.SH,国晟科技,3.72,14:05:08,14:05:08,首板,0.0,换手板,光伏概念+新型城镇化+中标+董事长解除留置,1.604亿,6.86,2166万,5.82万手,10.06,23亿,0,0.71,
2024-05-22,300290.CY,荣科科技,10.46,14:05:12,14:05:12,首板,0.0,换手板,超聚变猜想+AI边缘计算终端+智慧医疗+华为,14.49亿,23.27,9013万,8.62万手,19.95,66亿,0,0.67,
2024-05-22,002206.SZ,海利得,5.03,14:05:15,14:05:21,首板,1.0,换手板,化学纤维+光伏+外销,3.341亿,7.5,2182万,4.34万手,10.07,46亿,0,1.0,2.0
2024-05-23,000620.SZ,新华联,2.44,09:05:00,09:05:00,3天3板,0.0,一字板,摘星脱帽+房地产+文旅景区开发,2.659亿,2.63,1.081亿,44.3万手,9.91,101亿,0,0.74,
2024-05-23,603628.SH,清源股份,18.07,09:05:01,09:05:01,2天2板,0.0,一字板,光伏分布式支架+BIPV+光伏发电,1.408亿,2.85,1.379亿,7.63万手,9.98,49亿,0,0.82,
2024-05-23,600620.SH,天宸股份,6.42,09:05:03,09:05:03,2天2板,0.0,一字板,HJT电池+物业管理,3072万,0.7,3160万,4.92万手,9.93,44亿,0,,
2024-05-23,301366.CY,一博科技,39.6,09:05:06,13:05:33,首板,1.0,换手板,低空经济+英伟达概念+PCB+人形机器人,8.108亿,37.77,4959万,1.25万手,20.0,21亿,0,1.0,3.0
2024-05-23,300956.CY,英力股份,22.84,09:05:12,14:05:33,3天3板,1.0,换手板,AIPC+光伏,8.117亿,63.61,1466万,0.642万手,20.02,13亿,0,0.5,7.0
2024-05-23,000702.SZ,正虹科技,6.82,09:05:18,14:05:15,4天4板,1.0,换手板,饲料+猪肉+参股券商+国企,4.957亿,28.06,2671万,3.92万手,10.0,18亿,0,0.8,2.0
2024-05-23,002218.SZ,拓日新能,3.98,09:05:21,11:05:18,2天2板,1.0,换手板,光伏概念+钙钛矿电池+光伏玻璃+POE胶膜,6.177亿,11.25,1334万,3.35万手,9.94,55亿,0,1.0,7.0
2024-05-23,600225.SH,卓朗科技,2.64,09:05:23,09:05:20,首板,1.0,换手板,算力租赁+云计算+英伟达+天津国企,1.162亿,1.3,3607万,13.7万手,10.0,89亿,0,0.57,2.0
2024-05-23,601606.SH,长城军工,11.42,09:05:24,11:05:06,首板,1.0,换手板,军工+高铁+无人机,4.45亿,5.47,5034万,4.41万手,10.02,82亿,0,1.0,3.0
2024-05-23,600843.SH,上工申贝,9.89,09:05:25,14:05:34,2天2板,1.0,换手板,拟参与重整+碳纤维运动飞机+缝纫设备+机器人,13.82亿,30.09,5583万,5.65万手,10.01,46亿,0,0.64,7.0
2024-05-23,300410.CY,正业科技,7.21,09:05:36,14:05:39,首板,1.0,换手板,电磁屏蔽膜+FPC+光伏+检测设备+国企,4.608亿,18.07,1034万,1.43万手,19.97,26亿,0,0.5,4.0
2024-05-23,002886.SZ,沃特股份,16.41,09:05:45,09:05:51,首板,1.0,换手板,电磁屏蔽EMI材料+低空经济+PEEK材料+合成生物,3.181亿,9.34,7720万,4.71万手,9.99,34亿,0,0.5,1.0
2024-05-23,002669.SZ,康达新材,10.25,09:05:54,09:05:42,首板,1.0,换手板,电磁屏蔽材料+先进封装+低空经济+光刻胶,2.284亿,7.41,3964万,3.87万手,9.98,31亿,0,0.8,3.0
2024-05-23,002761.SZ,浙江建投,10.56,10:05:09,14:05:09,首板,1.0,换手板,大基建+新型城镇化+一带一路+浙江国资,17.86亿,16.2,5040万,4.77万手,10.0,114亿,0,0.83,3.0
2024-05-23,002982.SZ,湘佳股份,20.83,10:05:36,10:05:15,首板,1.0,换手板,养殖+预制菜,2.21亿,11.81,2411万,1.16万手,9.98,19亿,0,1.0,2.0
2024-05-23,301389.CY,隆扬电子,18.82,10:05:51,10:05:51,首板,0.0,换手板,电磁屏蔽材料+PET铜箔+消费电子+智能座舱,5.724亿,38.93,8260万,4.39万手,20.03,15亿,0,,
2024-05-23,688020.KC,方邦股份,42.94,10:05:55,14:05:52,首板,1.0,换手板,电磁屏蔽膜+先进封装+PET铜箔,3.336亿,9.98,178.8万,0.042万手,20.01,34亿,0,1.0,10.0
2024-05-23,000638.SZ,万方发展,4.48,11:05:36,11:05:36,首板,0.0,换手板,电子封装材料+电磁屏蔽+军工+雷达+东北国资,1.468亿,11.06,2995万,6.69万手,10.07,13亿,0,0.9,
2024-05-23,301086.CY,鸿富瀚,41.4,11:05:48,11:05:48,首板,0.0,换手板,电磁屏蔽材料+消费电子散热+液冷服务器+锂电池,2.117亿,16.79,3484万,0.842万手,20.0,13亿,0,,
2024-05-23,002246.SZ,北化股份,11.03,13:05:00,13:05:00,首板,0.0,换手板,市场流传公司硝化棉涨价函+军工+中兵系,9.958亿,17.18,6730万,6.1万手,9.97,60亿,0,0.67,
2024-05-23,300722.CY,新余国科,27.36,13:05:00,14:05:06,首板,1.0,换手板,火工品+军工+民爆+人工智能,7.475亿,12.66,3404万,1.24万手,20.0,63亿,0,0.0,6.0
2024-05-23,000514.SZ,渝开发,5.03,13:05:03,14:05:09,3天3板,1.0,换手板,房地产+重庆国资+AMC,6.847亿,17.57,1990万,3.96万手,10.07,42亿,0,0.5,4.0
2024-05-23,603991.SH,至正股份,34.87,13:05:38,13:05:38,4天2板,0.0,换手板,先进封装+线缆用高分子材料,1.344亿,5.35,2141万,0.614万手,10.0,25亿,0,0.8,
2024-05-23,002900.SZ,哈三联,12.11,14:05:03,14:05:03,2天2板,0.0,换手板,医药+医美+仿制药,3.554亿,18.37,3559万,2.94万手,9.99,20亿,0,0.75,
2024-05-23,002897.SZ,意华股份,42.83,14:05:30,14:05:30,首板,0.0,换手板,高速连接器+光模块+光伏支架+华为+外销,9.285亿,13.91,1.049亿,2.45万手,9.99,69亿,0,1.0,
2024-05-24,600969.SH,郴电国际,6.05,09:05:00,09:05:00,首板,0.0,一字板,供电+供水+国企,2036万,0.91,6623万,10.9万手,10.0,22亿,0,0.0,
2024-05-24,002886.SZ,沃特股份,18.05,09:05:00,14:05:18,2天2板,1.0,T字板,电磁屏蔽EMI材料+低空经济+PEEK材料+合成生物,4.403亿,11.71,9124万,5.05万手,9.99,37亿,0,0.56,
2024-05-24,600310.SH,广西能源,3.78,09:05:03,09:05:03,首板,0.0,换手板,电力+水电+风电+国企,1.529亿,2.76,5445万,14.4万手,9.88,55亿,0,0.75,
2024-05-24,600121.SH,郑州煤电,3.93,09:05:03,09:05:51,首板,1.0,换手板,动力煤+有色铝+国企,2.083亿,4.35,6453万,16.4万手,10.08,47亿,0,0.75,1.0
2024-05-24,301361.CY,众智科技,22.26,09:05:03,09:05:03,首板,0.0,换手板,电网设备+储能,1.453亿,22.84,1.165亿,5.24万手,20.0,6亿,0,1.0,
2024-05-24,000702.SZ,正虹科技,7.5,09:05:03,10:05:09,5天5板,1.0,换手板,饲料+猪肉+参股券商+国企,6.317亿,31.85,2451万,3.27万手,9.97,19亿,0,0.86,8.0
2024-05-24,600149.SH,廊坊发展,4.33,09:05:06,10:05:59,首板,1.0,换手板,房地产+供热业务+廊坊国资,1.383亿,8.46,1676万,3.87万手,9.9,16亿,0,0.86,4.0
2024-05-24,600719.SH,大连热电,9.74,09:05:09,09:05:57,首板,1.0,换手板,电力+一季报增长+国企改革,3.146亿,8.03,5399万,5.54万手,10.06,39亿,0,0.56,1.0
2024-05-24,000958.SZ,电投产融,4.5,09:05:12,09:05:12,首板,0.0,换手板,热电联产+光伏+期货+国企改革,1.837亿,0.76,3669万,8.16万手,10.02,242亿,0,1.0,
2024-05-24,000875.SZ,吉电股份,5.54,09:05:12,10:05:09,首板,1.0,换手板,电力+清洁能源+央企,10.33亿,6.79,1.348亿,24.3万手,9.92,154亿,0,,6.0
2024-05-24,603068.SH,博通集成,22.86,09:05:17,10:05:59,首板,1.0,换手板,无线通讯集成电路+SOC芯片+毫米波雷达+无人机+星闪,1.883亿,5.52,1963万,0.859万手,10.01,34亿,0,0.67,2.0
2024-05-24,301162.CY,国能日新,51.01,09:05:18,09:05:18,首板,0.0,换手板,电网新能源管理系统+智慧电站+新能源,1.672亿,5.44,6701万,1.31万手,20.0,30亿,0,1.0,
2024-05-24,000638.SZ,万方发展,4.93,09:05:18,09:05:24,2天2板,1.0,换手板,电子封装材料+电磁屏蔽+军工+雷达+东北国资,2.737亿,18.04,2093万,4.25万手,10.04,15亿,0,0.91,8.0
2024-05-24,000620.SZ,新华联,2.68,09:05:18,14:05:48,4天4板,1.0,换手板,摘星脱帽+房地产+文旅景区开发,7.396亿,6.78,1219万,4.55万手,9.84,111亿,0,0.73,10.0
2024-05-24,600644.SH,乐山电力,8.1,09:05:19,13:05:49,首板,1.0,换手板,绿色电力+光伏+储能,5.99亿,13.91,977.5万,1.21万手,10.05,43亿,0,1.0,6.0
2024-05-24,301389.CY,隆扬电子,22.58,09:05:21,14:05:45,2天2板,1.0,换手板,电磁屏蔽材料+PET铜箔+消费电子+智能座舱,12.64亿,69.71,1527万,0.677万手,19.98,18亿,0,1.0,10.0
2024-05-24,600101.SH,明星电力,13.6,09:05:22,10:05:19,首板,1.0,换手板,供电+供水+小金属+国企,10.99亿,19.51,1.252亿,9.21万手,10.03,57亿,0,0.5,2.0
2024-05-24,603079.SH,圣达生物,12.51,09:05:23,09:05:23,首板,0.0,换手板,合成生物+生物保鲜剂+外销,5034万,2.37,2397万,1.92万手,10.03,21亿,0,0.8,
2024-05-24,605162.SH,新中港,8.2,09:05:32,09:05:32,首板,0.0,换手板,电力+虚拟电厂+碳交易+稳定分红,7754万,9.47,3263万,3.98万手,10.07,8亿,0,0.88,
2024-05-24,300040.CY,九洲集团,6.64,09:05:39,09:05:39,首板,0.0,换手板,电力+光伏,5.231亿,17.84,7485万,11.3万手,20.07,30亿,0,1.0,
2024-05-24,002897.SZ,意华股份,47.11,09:05:42,10:05:57,2天2板,1.0,换手板,高速连接器+光模块+光伏支架+华为+外销,12.0亿,15.93,4922万,1.04万手,9.99,76亿,0,1.0,1.0
2024-05-24,000722.SZ,湖南发展,11.5,09:05:54,09:05:54,首板,0.0,换手板,水电+光伏+供销社+湖南国资,2.863亿,5.45,8875万,7.72万手,10.05,53亿,0,0.67,
2024-05-24,001366.SZ,播恩集团,15.2,10:05:00,10:05:33,首板,1.0,换手板,合成生物+生物饲料,2.376亿,28.83,2650万,1.74万手,9.99,8亿,0,0.85,2.0
2024-05-24,300106.CY,西部牧业,8.17,10:05:00,11:05:42,首板,1.0,换手板,乳业+新疆振兴+国企改革,3.355亿,20.18,2281万,2.79万手,19.97,17亿,0,1.0,2.0
2024-05-24,603105.SH,芯能科技,9.22,10:05:13,10:05:55,首板,1.0,换手板,光伏+充电桩,2.643亿,5.83,2707万,2.94万手,10.02,46亿,0,1.0,1.0
2024-05-24,300882.CY,万胜智能,26.63,10:05:27,10:05:27,首板,0.0,换手板,智能电表+业绩增长,4.338亿,9.06,5090万,1.91万手,20.01,50亿,0,,
2024-05-24,002225.SZ,濮耐股份,4.99,10:05:27,13:05:33,首板,1.0,换手板,耐火材料+金属镁+节能环保+外销,3.358亿,8.32,2661万,5.33万手,9.91,41亿,0,0.33,1.0
2024-05-24,002201.SZ,正威新材,6.42,10:05:30,10:05:30,首板,0.0,换手板,玻璃纤维+风电+新能源汽车,2.207亿,5.45,6402万,9.97万手,9.93,41亿,0,0.83,
2024-05-24,002719.SZ,麦趣尔,7.52,10:05:48,14:05:33,首板,1.0,换手板,饮料乳品+电子商务+新疆振兴,2.038亿,16.99,715.0万,0.951万手,9.94,12亿,0,0.83,7.0
2024-05-24,301182.CY,凯旺科技,20.12,11:05:00,11:05:00,首板,0.0,换手板,铜高速连接线缆+安防+华为概念,1.505亿,21.93,2797万,1.39万手,19.98,7亿,0,0.5,
2024-05-24,002055.SZ,得润电子,6.97,11:05:03,11:05:03,首板,0.0,换手板,高速连接器+消费电子+高压快充+华为,2.671亿,6.75,1959万,2.81万手,9.94,41亿,0,1.0,
2024-05-24,002272.SZ,川润股份,5.7,11:05:30,11:05:30,首板,0.0,换手板,液冷服务器+签订合作+传感器+高端能源装备,1.28亿,6.92,3502万,6.15万手,10.04,19亿,0,0.67,
2024-05-24,688695.KC,中创股份,43.56,11:05:42,11:05:15,首板,1.0,换手板,中间件软件+华为+量子科技+次新股,3.321亿,44.99,4518万,1.04万手,20.0,7亿,0,,3.0
2024-05-24,300991.CY,创益通,21.06,13:05:00,13:05:00,首板,0.0,换手板,高速背板连接器+营收快速增长,6.127亿,36.94,7771万,3.69万手,20.0,18亿,0,1.0,
2024-05-24,603190.SH,亚通精工,30.36,13:05:51,13:05:51,首板,0.0,换手板,无人驾驶+特斯拉+一体化压铸+矿山设备,2.107亿,17.62,5921万,1.95万手,10.0,12亿,0,0.8,
2024-05-24,000503.SZ,国新健康,8.87,14:05:03,14:05:03,首板,0.0,换手板,数字医疗+华为+DRG/DIP+国企改革,2.67亿,3.48,8690万,9.8万手,10.05,79亿,0,0.5,
2024-05-24,600505.SH,西昌电力,12.54,14:05:34,14:05:34,首板,0.0,换手板,电力+光伏+风电+央企,8.673亿,19.52,4127万,3.29万手,10.0,45亿,0,0.83,
2024-05-27,605162.SH,新中港,9.02,09:05:00,09:05:00,2天2板,0.0,一字板,电力+虚拟电厂+碳交易+稳定分红,6396万,6.99,5143万,5.7万手,10.0,9亿,0,0.88,
2024-05-27,300254.CY,仟源医药,11.86,09:05:00,10:05:18,首板,1.0,T字板,AI制药+创新药+保健食品,5.942亿,22.31,7442万,6.28万手,20.04,26亿,0,1.0,1.0
2024-05-27,600969.SH,郴电国际,6.66,09:05:02,09:05:02,2天2板,0.0,一字板,供电+供水+国企,2853万,1.16,1.004亿,15.1万手,10.08,24亿,0,0.0,
2024-05-27,000638.SZ,万方发展,5.42,09:05:03,09:05:36,3天3板,1.0,换手板,电子封装材料+电磁屏蔽+军工+雷达+东北国资,2.417亿,15.01,3372万,6.22万手,9.94,16亿,0,0.91,2.0
2024-05-27,600630.SH,龙头股份,9.86,09:05:06,09:05:06,首板,0.0,换手板,服装家纺+跨境电商+物业管理+上海国资,3.811亿,9.24,6680万,6.78万手,10.04,41亿,0,0.8,
2024-05-27,603836.SH,海程邦达,13.89,09:05:08,09:05:29,首板,1.0,换手板,跨境物流+一带一路+半导体,8449万,2.99,4114万,2.96万手,9.98,28亿,0,0.5,1.0
2024-05-27,600310.SH,广西能源,4.16,09:05:12,10:05:54,2天2板,1.0,换手板,电力+水电+风电+国企,5.977亿,9.98,5870万,14.1万手,10.05,60亿,0,0.75,2.0
2024-05-27,002246.SZ,北化股份,11.56,09:05:12,10:05:33,3天2板,1.0,换手板,硝化棉涨价预期+军工+中兵系,5.091亿,8.15,7510万,6.5万手,9.99,63亿,0,0.71,
2024-05-27,002640.SZ,跨境通,2.45,09:05:15,09:05:15,首板,0.0,换手板,跨境电商+三胎,2.051亿,5.93,8960万,36.6万手,9.87,34亿,0,0.71,
2024-05-27,301361.CY,众智科技,26.71,09:05:15,10:05:06,2天2板,1.0,换手板,电网设备+虚拟电厂+储能,5.16亿,67.72,2160万,0.809万手,19.99,7亿,0,,8.0
2024-05-27,601020.SH,华钰矿业,14.12,09:05:16,11:05:43,首板,1.0,换手板,有色金属+西部大开发+一带一路,12.6亿,11.54,4737万,3.36万手,9.97,111亿,0,0.5,10.0
2024-05-27,600550.SH,保变电气,4.63,09:05:20,09:05:29,首板,1.0,换手板,输变电设备+中兵系,1.755亿,2.11,2220万,4.8万手,9.98,85亿,0,1.0,
2024-05-27,000520.SZ,凤凰航运,3.19,09:05:21,09:05:21,首板,0.0,换手板,航运+预计24年盈利,1.922亿,6.05,5990万,18.8万手,10.0,32亿,0,0.7,
2024-05-27,000590.SZ,启迪药业,7.35,09:05:21,09:05:27,首板,1.0,换手板,中药+流感+养老,1.321亿,7.58,6335万,8.62万手,10.03,17亿,0,0.5,1.0
2024-05-27,002016.SZ,世荣兆业,6.66,09:05:21,09:05:21,首板,0.0,换手板,房地产+珠海,7588万,1.46,4110万,6.17万手,10.08,53亿,0,,
2024-05-27,600719.SH,大连热电,10.71,09:05:23,14:05:29,2天2板,1.0,换手板,电力+一季报增长+国企改革,8.885亿,20.73,1588万,1.48万手,9.96,43亿,0,0.56,5.0
2024-05-27,300518.CY,新迅达,9.94,09:05:30,09:05:42,首板,1.0,换手板,互联网电商+锂电池,1.02亿,5.35,2495万,2.51万手,20.05,19亿,0,1.0,1.0
2024-05-27,002455.SZ,百川股份,13.13,09:05:33,13:05:00,首板,1.0,换手板,产品(TMA)涨价+石墨电极+锂电池,21.19亿,32.42,7137万,5.44万手,9.97,66亿,0,0.75,6.0
2024-05-27,300464.CY,星徽股份,4.62,09:05:33,14:05:51,首板,1.0,换手板,跨境电商+外销+精密金属连接件,1.953亿,13.25,487.7万,1.06万手,20.0,14亿,0,,3.0
2024-05-27,301001.CY,凯淳股份,21.31,09:05:36,09:05:36,首板,0.0,换手板,电子商务+跨境电商+阿里巴巴,8903万,12.32,4722万,2.22万手,19.99,7亿,0,1.0,
2024-05-27,002769.SZ,普路通,6.51,09:05:39,09:05:39,首板,0.0,换手板,跨境电商+半固态钠电池+储能+供应链管理+实控人拟变更,2810万,1.31,5191万,7.97万手,9.97,21亿,0,1.0,
2024-05-27,002395.SZ,双象股份,16.31,10:05:12,13:05:00,首板,1.0,换手板,PMMA材料+MR+超细纤维超真皮革+年报扭亏,5.056亿,11.72,2750万,1.69万手,9.98,43亿,0,0.63,3.0
2024-05-27,603016.SH,新宏泰,18.44,10:05:15,10:05:15,首板,0.0,换手板,断路器+电网设备+国企改革,4521万,1.7,4354万,2.36万手,10.02,27亿,0,0.33,
2024-05-27,002676.SZ,顺威股份,5.02,10:05:39,10:05:39,首板,0.0,换手板,塑料空调风叶+低空经济+广州国资+一季报增长,2.204亿,6.31,1.16亿,23.1万手,10.09,36亿,0,0.7,
2024-05-27,002889.SZ,东方嘉盛,22.22,10:05:48,13:05:24,首板,1.0,换手板,跨境电商+光刻机+供应链服务+机器人,2.613亿,9.59,1982万,0.892万手,10.0,27亿,0,0.9,2.0
2024-05-27,600268.SH,国电南自,7.68,11:05:13,13:05:34,首板,1.0,换手板,智能电网+虚拟电厂+光伏+国企改革,5.251亿,8.4,3685万,4.8万手,10.03,64亿,0,0.4,14.0
2024-05-27,603530.SH,神马电力,24.72,11:05:40,11:05:40,首板,0.0,换手板,电网设备+核电+橡胶+外销,3.055亿,2.99,2793万,1.13万手,10.01,106亿,0,0.67,
2024-05-27,300513.CY,恒实科技,10.13,11:05:45,11:05:00,首板,1.0,换手板,虚拟电厂+智能电网+电力物联网,3.618亿,13.51,7015万,6.93万手,20.02,28亿,0,,1.0
2024-05-27,603650.SH,彤程新材,29.74,13:05:07,13:05:07,首板,0.0,换手板,光刻胶+中芯国际概念+轮胎,5.385亿,3.16,6038万,2.03万手,9.99,176亿,0,0.33,
2024-05-27,300637.CY,扬帆新材,8.48,13:05:15,13:05:15,首板,0.0,换手板,光刻胶+光引发剂,2.627亿,14.19,8895万,10.5万手,19.94,19亿,0,0.71,
2024-05-27,300905.CY,宝丽迪,43.98,13:05:36,13:05:36,首板,0.0,换手板,光刻胶+COFs（固态电池）+色母粒,9.318亿,19.47,8395万,1.91万手,20.0,51亿,0,0.57,
