涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,开板次数,是否新股,近一年涨停封板率
2024-03-21,002829.SZ,星网宇达,25.96,14:03:54,14:03:39,,0.0,,,5.877亿,16.29,0.0万,0.0万手,7.36,37亿,3.0,0,0.67
2024-03-21,605008.SH,长鸿高科,14.66,14:03:54,14:03:57,,,,,1.264亿,1.33,0.0万,0.0万手,5.17,94亿,,0,1.0
2024-03-22,002124.SZ,天邦食品,3.46,09:03:00,13:03:00,,0.0,,,12.58亿,22.79,0.0万,0.0万手,5.81,54亿,4.0,0,0.5
2024-03-22,002862.SZ,实丰文化,16.34,09:03:00,09:03:24,,0.0,,,6.469亿,41.3,0.0万,0.0万手,-0.73,14亿,1.0,0,0.64
2024-03-22,002361.SZ,神剑股份,3.82,09:03:00,09:03:03,,0.0,,,6.07亿,18.52,0.0万,0.0万手,-4.02,30亿,1.0,0,0.67
2024-03-22,002148.SZ,北纬科技,5.83,09:03:00,09:03:09,,0.0,,,8.932亿,31.39,0.0万,0.0万手,-4.27,26亿,1.0,0,0.67
2024-03-22,603219.SH,富佳股份,14.13,09:03:07,09:03:13,,0.0,,,3.724亿,16.56,0.0万,0.0万手,4.98,21亿,2.0,0,0.83
2024-03-22,603377.SH,东方时尚,4.36,09:03:23,14:03:56,,0.0,,,5.527亿,16.04,0.0万,0.0万手,-9.17,31亿,1.0,0,0.67
2024-03-22,605277.SH,新亚电子,20.8,09:03:24,14:03:00,,0.0,,,6.858亿,13.03,0.0万,0.0万手,9.3,54亿,2.0,0,0.87
2024-03-22,003026.SZ,中晶科技,32.67,09:03:24,11:03:15,,0.0,,,4.106亿,18.86,0.0万,0.0万手,4.54,21亿,6.0,0,0.4
2024-03-22,603226.SH,菲林格尔,5.03,09:03:25,09:03:49,,0.0,,,2.126亿,10.96,0.0万,0.0万手,-4.37,17亿,4.0,0,0.5
2024-03-22,603021.SH,山东华鹏,4.63,09:03:30,09:03:37,,0.0,,,3.37亿,21.11,0.0万,0.0万手,-2.32,14亿,1.0,0,0.71
2024-03-22,603388.SH,元成股份,7.14,09:03:37,09:03:07,,0.0,,,3.843亿,16.38,0.0万,0.0万手,4.08,23亿,1.0,0,0.75
2024-03-22,002316.SZ,亚联发展,5.0,09:03:42,09:03:03,,0.0,,,4.065亿,25.58,0.0万,0.0万手,6.84,15亿,1.0,0,0.88
2024-03-22,002058.SZ,威尔泰,12.92,09:03:45,14:03:12,,0.0,,,3.943亿,20.02,0.0万,0.0万手,1.49,18亿,7.0,0,0.75
2024-03-22,301085.CY,亚康股份,70.9,09:03:48,09:03:33,,0.0,,,11.9亿,44.22,0.0万,0.0万手,16.82,27亿,1.0,0,1.0
2024-03-22,603190.SH,亚通精工,29.52,09:03:51,09:03:54,,0.0,,,2.364亿,18.6,0.0万,0.0万手,-4.56,11亿,,0,0.75
2024-03-22,603936.SH,博敏电子,8.96,09:03:56,14:03:05,,0.0,,,6.906亿,12.14,0.0万,0.0万手,8.21,57亿,7.0,0,1.0
2024-03-22,603776.SH,永安行,12.2,10:03:03,10:03:09,,0.0,,,1.803亿,6.3,0.0万,0.0万手,4.1,28亿,1.0,0,0.5
2024-03-22,000710.SZ,贝瑞基因,11.55,10:03:18,10:03:39,,0.0,,,12.06亿,31.82,0.0万,0.0万手,-3.43,35亿,1.0,0,0.73
2024-03-22,601086.SH,国芳集团,5.34,10:03:28,10:03:01,,0.0,,,3.798亿,10.66,0.0万,0.0万手,4.71,35亿,1.0,0,0.93
2024-03-22,600565.SH,迪马股份,1.52,10:03:33,10:03:39,,0.0,,,3.46亿,9.18,0.0万,0.0万手,7.8,37亿,2.0,0,0.85
2024-03-22,002308.SZ,威创股份,3.57,11:03:09,12:03:36,,0.0,,,6.578亿,19.49,0.0万,0.0万手,-0.83,32亿,5.0,0,0.71
2024-03-22,688229.KC,博睿数据,40.07,13:03:02,13:03:23,,0.0,,,1.403亿,8.26,0.0万,0.0万手,13.9,17亿,1.0,0,1.0
2024-03-22,601588.SH,北辰实业,1.97,13:03:33,14:03:21,,0.0,,,2.359亿,4.61,0.0万,0.0万手,8.24,52亿,2.0,0,1.0
2024-03-22,603636.SH,南威软件,12.02,13:03:58,13:03:10,,0.0,,,5.218亿,7.63,0.0万,0.0万手,8.88,71亿,1.0,0,0.67
2024-03-22,002712.SZ,思美传媒,5.91,14:03:36,14:03:48,,0.0,,,5.435亿,17.61,0.0万,0.0万手,7.45,31亿,2.0,0,0.67
2024-03-22,002405.SZ,四维图新,7.89,14:03:36,14:03:24,,0.0,,,8.509亿,4.76,0.0万,0.0万手,6.77,183亿,1.0,0,
2024-03-22,601949.SH,中国出版,9.33,14:03:51,14:03:27,,0.0,,,9.688亿,5.86,0.0万,0.0万手,6.75,170亿,1.0,0,0.79
2024-03-25,002130.SZ,沃尔核材,10.77,09:03:00,14:03:51,,0.0,,,34.84亿,25.51,0.0万,0.0万手,7.81,134亿,12.0,0,0.8
2024-03-25,300494.CY,盛天网络,17.63,09:03:00,09:03:12,,0.0,,,29.8亿,39.69,0.0万,0.0万手,6.46,70亿,1.0,0,1.0
2024-03-25,002235.SZ,安妮股份,6.43,09:03:00,09:03:21,,0.0,,,7.288亿,19.73,0.0万,0.0万手,1.74,35亿,1.0,0,0.8
2024-03-25,600825.SH,新华传媒,5.81,09:03:00,13:03:33,,0.0,,,13.73亿,21.23,0.0万,0.0万手,1.04,60亿,3.0,0,0.69
2024-03-25,000156.SZ,华数传媒,8.25,09:03:00,09:03:48,,0.0,,,11.01亿,7.53,0.0万,0.0万手,-2.83,134亿,1.0,0,0.0
2024-03-25,603533.SH,掌阅科技,30.55,09:03:00,09:03:51,,0.0,,,34.47亿,23.81,0.0万,0.0万手,-5.97,134亿,1.0,0,0.6
2024-03-25,603660.SH,苏州科达,8.66,09:03:03,13:03:42,,0.0,,,11.41亿,26.37,0.0万,0.0万手,6.91,42亿,3.0,0,0.8
2024-03-25,600421.SH,华嵘控股,9.0,09:03:04,09:03:43,,0.0,,,2.021亿,11.12,0.0万,0.0万手,3.33,17亿,1.0,0,0.5
2024-03-25,603038.SH,华立股份,13.39,09:03:04,09:03:04,,0.0,,,2.923亿,9.72,0.0万,0.0万手,-6.43,27亿,1.0,0,0.81
2024-03-25,002042.SZ,华孚时尚,5.38,09:03:06,10:03:03,,0.0,,,9.228亿,9.89,0.0万,0.0万手,4.87,91亿,3.0,0,0.75
2024-03-25,605588.SH,冠石科技,48.68,09:03:07,14:03:19,,0.0,,,3.693亿,32.3,0.0万,0.0万手,7.34,11亿,3.0,0,0.74
2024-03-25,603378.SH,亚士创能,6.84,09:03:15,09:03:36,,0.0,,,1.767亿,5.89,0.0万,0.0万手,3.48,29亿,1.0,0,0.62
2024-03-25,603843.SH,正平股份,2.87,09:03:20,09:03:53,,0.0,,,1.209亿,5.88,0.0万,0.0万手,2.5,20亿,1.0,0,0.33
2024-03-25,002888.SZ,惠威科技,18.16,09:03:27,09:03:30,,0.0,,,3.739亿,26.38,0.0万,0.0万手,4.07,13亿,1.0,0,0.88
2024-03-25,600889.SH,南京化纤,5.07,09:03:29,10:03:23,,0.0,,,2.838亿,14.65,0.0万,0.0万手,2.84,18亿,5.0,0,0.8
2024-03-25,600548.SH,深高速,9.41,09:03:33,09:03:03,,0.0,,,2.561亿,1.87,0.0万,0.0万手,5.38,134亿,1.0,0,
2024-03-25,002708.SZ,光洋股份,9.99,09:03:42,09:03:18,,0.0,,,8.296亿,19.38,0.0万,0.0万手,2.04,41亿,1.0,0,0.83
2024-03-25,603612.SH,索通发展,12.08,09:03:47,09:03:56,,0.0,,,2.862亿,4.84,0.0万,0.0万手,1.51,56亿,,0,1.0
2024-03-25,002929.SZ,润建股份,46.8,09:03:51,13:03:06,,0.0,,,27.87亿,28.1,0.0万,0.0万手,3.77,95亿,5.0,0,0.75
2024-03-25,003015.SZ,日久光电,11.98,10:03:21,10:03:03,,0.0,,,7.402亿,24.94,0.0万,0.0万手,6.11,29亿,1.0,0,0.6
2024-03-25,300921.CY,南凌科技,24.58,10:03:33,10:03:57,,0.0,,,5.162亿,15.52,0.0万,0.0万手,9.44,32亿,1.0,0,0.75
2024-03-25,002338.SZ,奥普光电,32.88,10:03:54,14:03:54,,0.0,,,7.572亿,9.77,0.0万,0.0万手,9.09,78亿,1.0,0,0.56
2024-03-25,001226.SZ,拓山重工,33.94,10:03:54,10:03:30,,0.0,,,1.64亿,25.78,0.0万,0.0万手,6.13,6亿,1.0,0,0.57
2024-03-25,002067.SZ,景兴纸业,3.05,11:03:21,11:03:30,,0.0,,,2.055亿,6.24,0.0万,0.0万手,3.74,32亿,1.0,0,1.0
2024-03-25,603303.SH,得邦照明,12.82,11:03:30,13:03:42,,0.0,,,1.75亿,2.82,0.0万,0.0万手,5.78,61亿,1.0,0,0.5
2024-03-25,002582.SZ,好想你,6.8,11:03:54,13:03:03,,0.0,,,2.754亿,11.73,0.0万,0.0万手,3.82,23亿,1.0,0,1.0
2024-03-25,000603.SZ,盛达资源,11.95,13:03:48,14:03:36,,0.0,,,5.199亿,6.86,0.0万,0.0万手,6.6,75亿,2.0,0,0.67
2024-03-25,600969.SH,郴电国际,5.67,13:03:55,13:03:04,,0.0,,,7906万,3.74,0.0万,0.0万手,4.61,20亿,1.0,0,
2024-03-25,000677.SZ,恒天海龙,3.13,14:03:21,14:03:51,,0.0,,,2.034亿,7.63,0.0万,0.0万手,4.33,27亿,1.0,0,0.75
2024-03-26,002869.SZ,金溢科技,18.89,09:03:00,09:03:30,,0.0,,,3.288亿,11.37,0.0万,0.0万手,5.18,28亿,1.0,0,0.56
2024-03-26,002130.SZ,沃尔核材,11.15,09:03:00,11:03:06,,0.0,,,38.75亿,27.64,0.0万,0.0万手,3.53,139亿,1.0,0,0.8
2024-03-26,603359.SH,东珠生态,5.31,09:03:00,09:03:06,,0.0,,,1.496亿,6.01,0.0万,0.0万手,-0.19,23亿,,0,0.0
2024-03-26,605588.SH,冠石科技,49.41,09:03:08,09:03:50,,0.0,,,5.843亿,49.17,0.0万,0.0万手,1.5,11亿,,0,0.74
2024-03-26,002103.SZ,广博股份,7.02,09:03:09,09:03:45,,0.0,,,5.523亿,20.56,0.0万,0.0万手,4.46,26亿,1.0,0,0.67
2024-03-26,603818.SH,曲美家居,4.0,09:03:12,09:03:16,,0.0,,,1.058亿,4.59,0.0万,0.0万手,5.54,23亿,1.0,0,0.0
2024-03-26,000702.SZ,正虹科技,4.68,09:03:12,09:03:18,,0.0,,,1.57亿,12.16,0.0万,0.0万手,2.86,12亿,,0,0.5
2024-03-26,603021.SH,山东华鹏,4.43,09:03:27,09:03:48,,0.0,,,2.093亿,14.39,0.0万,0.0万手,2.78,14亿,1.0,0,0.62
2024-03-26,603496.SH,恒为科技,34.56,09:03:28,11:03:55,,0.0,,,23.27亿,20.97,0.0万,0.0万手,8.03,110亿,4.0,0,0.73
2024-03-26,000156.SZ,华数传媒,8.6,09:03:30,09:03:45,,0.0,,,7.828亿,5.5,0.0万,0.0万手,4.24,139亿,1.0,0,0.5
2024-03-26,603578.SH,三星新材,13.75,09:03:40,09:03:54,,0.0,,,7096万,2.89,0.0万,0.0万手,5.85,24亿,1.0,0,0.5
2024-03-26,600577.SH,精达股份,5.31,09:03:40,11:03:55,,0.0,,,23.5亿,21.72,0.0万,0.0万手,5.36,105亿,16.0,0,0.67
2024-03-26,000701.SZ,厦门信达,4.62,09:03:45,11:03:33,,0.0,,,3.761亿,15.53,0.0万,0.0万手,6.94,24亿,6.0,0,0.43
2024-03-26,603499.SH,翔港科技,26.77,09:03:55,14:03:58,,0.0,,,5.981亿,11.28,0.0万,0.0万手,9.98,54亿,6.0,0,0.73
2024-03-26,603003.SH,龙宇股份,12.0,10:03:58,11:03:00,,0.0,,,12.68亿,25.86,0.0万,0.0万手,3.99,48亿,15.0,0,0.54
2024-03-26,600130.SH,波导股份,4.14,11:03:50,11:03:56,,0.0,,,4.446亿,13.97,0.0万,0.0万手,6.98,31亿,10.0,0,0.6
2024-03-26,002383.SZ,合众思壮,7.32,13:03:09,13:03:18,,0.0,,,3.455亿,7.65,0.0万,0.0万手,5.48,45亿,,0,0.5
2024-03-26,603050.SH,科林电气,24.55,13:03:26,14:03:26,,0.0,,,4.858亿,8.96,0.0万,0.0万手,9.01,55亿,1.0,0,0.75
2024-03-26,605138.SH,盛泰集团,6.8,13:03:56,13:03:20,,0.0,,,9591万,4.77,0.0万,0.0万手,4.94,20亿,1.0,0,1.0
2024-03-26,000037.SZ,深南电A,9.48,14:03:06,14:03:24,,0.0,,,4.689亿,15.0,0.0万,0.0万手,5.8,32亿,1.0,0,0.82
2024-03-26,002920.SZ,德赛西威,122.59,14:03:09,14:03:54,,0.0,,,14.61亿,2.2,0.0万,0.0万手,8.0,676亿,1.0,0,1.0
2024-03-26,688113.KC,联测科技,43.38,14:03:20,14:03:59,首板,0.0,,,1.433亿,8.35,0.0万,0.0万手,20.0,17亿,2.0,0,0.5
2024-03-26,600281.SH,华阳新材,3.77,14:03:38,14:03:50,,0.0,,,9391万,4.97,0.0万,0.0万手,5.9,19亿,1.0,0,0.88
2024-03-26,603286.SH,日盈电子,22.99,14:03:59,14:03:32,,0.0,,,4.194亿,21.35,0.0万,0.0万手,8.14,20亿,1.0,0,0.63
2024-03-27,002388.SZ,新亚制程,5.59,09:03:00,14:03:30,,0.0,,,7.644亿,27.05,0.0万,0.0万手,5.87,27亿,7.0,0,0.6
2024-03-27,605198.SH,安德利,29.5,09:03:00,09:03:48,,0.0,,,3.683亿,4.62,0.0万,0.0万手,2.22,79亿,1.0,0,0.8
2024-03-27,300942.CY,易瑞生物,8.87,09:03:03,10:03:45,,0.0,,,2.359亿,8.4,0.0万,0.0万手,11.99,27亿,4.0,0,1.0
2024-03-27,605069.SH,正和生态,7.54,09:03:03,09:03:03,,0.0,,,2.063亿,30.04,0.0万,0.0万手,-3.83,6亿,,0,1.0
2024-03-27,300915.CY,海融科技,29.02,09:03:06,09:03:09,,0.0,,,9264万,12.36,0.0万,0.0万手,9.3,7亿,1.0,0,
2024-03-27,002805.SZ,丰元股份,12.75,09:03:06,09:03:24,,0.0,,,5.488亿,19.07,0.0万,0.0万手,2.41,27亿,1.0,0,1.0
2024-03-27,002688.SZ,金河生物,4.28,09:03:12,11:03:54,,0.0,,,3.441亿,10.44,0.0万,0.0万手,4.14,31亿,12.0,0,
2024-03-27,002824.SZ,和胜股份,15.71,09:03:21,09:03:00,,0.0,,,1.874亿,6.13,0.0万,0.0万手,3.36,29亿,1.0,0,1.0
2024-03-27,603387.SH,基蛋生物,9.29,09:03:26,09:03:35,,0.0,,,1.648亿,3.38,0.0万,0.0万手,2.77,47亿,1.0,0,
2024-03-27,605086.SH,龙高股份,22.32,09:03:45,09:03:15,,0.0,,,1.9亿,16.32,0.0万,0.0万手,3.86,11亿,1.0,0,0.71
2024-03-27,002942.SZ,新农股份,14.2,09:03:45,09:03:00,,0.0,,,9954万,4.95,0.0万,0.0万手,3.2,19亿,1.0,0,1.0
2024-03-27,603663.SH,三祥新材,12.33,09:03:45,09:03:12,,0.0,,,7.685亿,14.0,0.0万,0.0万手,1.57,52亿,2.0,0,0.67
2024-03-27,605500.SH,森林包装,7.02,09:03:56,09:03:08,,0.0,,,4911万,6.4,0.0万,0.0万手,2.03,7亿,,0,0.0
2024-03-27,002755.SZ,奥赛康,10.06,10:03:12,10:03:09,,0.0,,,1.679亿,1.77,0.0万,0.0万手,5.67,93亿,2.0,0,1.0
2024-03-27,002277.SZ,友阿股份,2.95,10:03:42,10:03:03,,0.0,,,4.617亿,10.99,0.0万,0.0万手,4.98,41亿,5.0,0,1.0
2024-03-27,603301.SH,振德医疗,21.12,10:03:44,10:03:05,,0.0,,,1.325亿,2.29,0.0万,0.0万手,2.38,56亿,1.0,0,1.0
2024-03-27,603955.SH,大千生态,14.27,13:03:05,13:03:53,,0.0,,,1.058亿,5.36,0.0万,0.0万手,3.78,19亿,1.0,0,0.8
2024-03-27,002134.SZ,天津普林,8.18,13:03:12,13:03:45,,0.0,,,1.698亿,8.23,0.0万,0.0万手,2.12,20亿,1.0,0,0.5
2024-03-27,301091.CY,深城交,29.9,13:03:39,13:03:54,,0.0,,,10.81亿,25.07,0.0万,0.0万手,9.16,44亿,1.0,0,1.0
2024-03-27,600735.SH,新华锦,5.36,13:03:47,13:03:08,,0.0,,,1.33亿,5.76,0.0万,0.0万手,3.67,22亿,2.0,0,0.33
2024-03-27,603031.SH,安孚科技,57.09,13:03:48,14:03:57,,0.0,,,6.05亿,9.54,0.0万,0.0万手,9.83,63亿,28.0,0,
2024-03-27,601156.SH,东航物流,16.71,14:03:13,14:03:07,,0.0,,,6.311亿,4.72,0.0万,0.0万手,7.39,133亿,2.0,0,1.0
2024-03-27,300462.CY,华铭智能,9.96,14:03:27,14:03:00,,0.0,,,2.406亿,18.47,0.0万,0.0万手,15.01,13亿,1.0,0,1.0
2024-03-27,603458.SH,勘设股份,6.98,14:03:41,14:03:41,,0.0,,,1.081亿,4.74,0.0万,0.0万手,0.43,21亿,,0,
2024-03-28,002626.SZ,金达威,15.44,09:03:15,09:03:18,,0.0,,,5.203亿,5.43,0.0万,0.0万手,4.11,94亿,,0,1.0
2024-03-28,603626.SH,科森科技,8.51,09:03:19,09:03:49,,0.0,,,13.87亿,28.43,0.0万,0.0万手,1.55,47亿,1.0,0,0.5
2024-03-28,603042.SH,华脉科技,12.68,09:03:23,09:03:11,,0.0,,,3.101亿,15.33,0.0万,0.0万手,7.19,20亿,1.0,0,0.77
2024-03-28,002765.SZ,蓝黛科技,5.25,09:03:45,09:03:00,,0.0,,,2.687亿,10.89,0.0万,0.0万手,6.92,24亿,1.0,0,0.4
2024-03-28,603380.SH,易德龙,19.65,10:03:00,10:03:39,,0.0,,,9853万,3.09,0.0万,0.0万手,6.04,31亿,1.0,0,0.67
2024-03-28,600577.SH,精达股份,5.14,10:03:26,14:03:59,,0.0,,,12.61亿,12.37,0.0万,0.0万手,5.98,102亿,1.0,0,0.6
2024-03-28,002747.SZ,埃斯顿,18.7,10:03:27,14:03:30,,0.0,,,7.728亿,5.34,0.0万,0.0万手,8.97,147亿,1.0,0,1.0
2024-03-28,002134.SZ,天津普林,8.85,10:03:27,10:03:21,,0.0,,,2.995亿,14.23,0.0万,0.0万手,8.19,21亿,1.0,0,0.5
2024-03-28,000801.SZ,四川九洲,13.11,10:03:42,14:03:48,,0.0,,,13.68亿,10.29,0.0万,0.0万手,8.62,134亿,1.0,0,0.44
2024-03-28,605378.SH,野马电池,23.35,10:03:46,10:03:55,,0.0,,,2.402亿,31.71,0.0万,0.0万手,6.72,7亿,,0,0.67
2024-03-28,002885.SZ,京泉华,14.94,10:03:51,10:03:12,,0.0,,,4.228亿,12.07,0.0万,0.0万手,6.56,34亿,1.0,0,0.83
2024-03-28,002917.SZ,金奥博,8.5,10:03:57,14:03:33,,0.0,,,1.319亿,5.91,0.0万,0.0万手,6.25,22亿,1.0,0,0.67
2024-03-28,002886.SZ,沃特股份,17.42,11:03:00,14:03:33,,0.0,,,4.364亿,12.03,0.0万,0.0万手,7.4,36亿,2.0,0,0.5
2024-03-28,002189.SZ,中光学,17.45,11:03:06,11:03:06,,0.0,,,2.789亿,6.11,0.0万,0.0万手,5.57,45亿,1.0,0,0.57
2024-03-28,002724.SZ,海洋王,5.85,11:03:24,11:03:15,,0.0,,,1.625亿,4.78,0.0万,0.0万手,4.46,33亿,2.0,0,1.0
2024-03-28,002398.SZ,垒知集团,4.2,11:03:27,11:03:21,,0.0,,,1.059亿,4.22,0.0万,0.0万手,5.53,24亿,1.0,0,0.0
2024-03-28,603327.SH,福蓉科技,19.89,11:03:33,11:03:45,,0.0,,,12.02亿,8.97,0.0万,0.0万手,8.1,134亿,5.0,0,0.78
2024-03-28,002456.SZ,欧菲光,10.06,11:03:33,11:03:21,,0.0,,,38.44亿,11.97,0.0万,0.0万手,7.82,325亿,1.0,0,0.55
2024-03-28,002017.SZ,东信和平,9.38,11:03:36,13:03:45,,0.0,,,2.517亿,4.59,0.0万,0.0万手,5.39,54亿,1.0,0,0.0
2024-03-28,002130.SZ,沃尔核材,11.14,11:03:42,13:03:39,,0.0,,,35.0亿,25.39,0.0万,0.0万手,5.09,139亿,4.0,0,0.57
2024-03-28,002609.SZ,捷顺科技,9.47,11:03:45,13:03:03,,0.0,,,4.279亿,9.94,0.0万,0.0万手,7.61,43亿,1.0,0,0.83
2024-03-28,002587.SZ,奥拓电子,6.15,11:03:51,11:03:39,,0.0,,,2.641亿,8.31,0.0万,0.0万手,6.59,31亿,2.0,0,0.67
2024-03-28,002281.SZ,光迅科技,38.52,13:03:00,13:03:21,,0.0,,,43.7亿,15.3,0.0万,0.0万手,7.18,291亿,1.0,0,0.89
2024-03-28,000712.SZ,锦龙股份,11.91,13:03:09,13:03:27,,0.0,,,4.928亿,4.64,0.0万,0.0万手,7.39,106亿,2.0,0,0.83
2024-03-28,000156.SZ,华数传媒,8.65,13:03:12,14:03:24,,0.0,,,6.969亿,5.08,0.0万,0.0万手,7.72,140亿,1.0,0,0.25
2024-03-28,300563.CY,神宇股份,15.48,13:03:24,13:03:36,,0.0,,,4.382亿,23.62,0.0万,0.0万手,15.01,19亿,1.0,0,1.0
2024-03-28,688022.KC,瀚川智能,16.35,13:03:29,13:03:17,,0.0,,,2.086亿,7.42,0.0万,0.0万手,15.96,28亿,1.0,0,
2024-03-28,002354.SZ,天娱数科,5.01,13:03:39,13:03:33,,0.0,,,7.895亿,9.92,0.0万,0.0万手,8.91,81亿,2.0,0,0.78
2024-03-28,002625.SZ,光启技术,20.28,13:03:51,14:03:45,,0.0,,,29.55亿,8.43,0.0万,0.0万手,7.3,360亿,1.0,0,0.83
2024-03-28,300075.CY,数字政通,17.49,13:03:54,14:03:54,,0.0,,,17.53亿,19.93,0.0万,0.0万手,17.62,89亿,1.0,0,1.0
2024-03-28,002389.SZ,航天彩虹,16.64,13:03:54,14:03:12,,0.0,,,5.864亿,3.61,0.0万,0.0万手,8.97,164亿,1.0,0,0.0
2024-03-28,688648.KC,中邮科技,26.93,13:03:58,13:03:16,,0.0,,,2.661亿,35.91,0.0万,0.0万手,20.01,7亿,1.0,0,0.5
2024-03-28,600232.SH,金鹰股份,4.95,14:03:02,14:03:17,,0.0,,,9992万,5.49,0.0万,0.0万手,6.22,18亿,1.0,0,0.2
2024-03-28,000691.SZ,亚太实业,4.35,14:03:06,14:03:15,,0.0,,,1.249亿,9.1,0.0万,0.0万手,5.58,14亿,1.0,0,0.62
2024-03-28,002023.SZ,海特高新,9.59,14:03:15,14:03:15,,0.0,,,4.999亿,7.17,0.0万,0.0万手,9.73,71亿,1.0,0,1.0
2024-03-28,002151.SZ,北斗星通,32.28,14:03:18,14:03:03,,0.0,,,20.72亿,14.97,0.0万,0.0万手,7.67,142亿,2.0,0,1.0
2024-03-28,600683.SH,京投发展,5.8,14:03:23,14:03:04,,0.0,,,9.576亿,20.52,0.0万,0.0万手,-4.29,42亿,2.0,0,0.67
2024-03-28,603283.SH,赛腾股份,75.72,14:03:50,14:03:26,,0.0,,,11.95亿,8.66,0.0万,0.0万手,7.54,140亿,2.0,0,0.64
2024-03-29,002676.SZ,顺威股份,5.02,09:03:00,10:03:45,,0.0,,,10.74亿,27.23,0.0万,0.0万手,-1.18,36亿,6.0,0,0.67
2024-03-29,600165.SH,宁科生物,3.96,09:03:02,13:03:26,,0.0,,,6.626亿,22.28,0.0万,0.0万手,-10.0,27亿,1.0,0,0.78
2024-03-29,300889.CY,爱克股份,14.12,09:03:03,10:03:45,,0.0,,,3.881亿,25.37,0.0万,0.0万手,6.01,14亿,1.0,0,1.0
2024-03-29,000541.SZ,佛山照明,5.73,09:03:06,09:03:39,,0.0,,,2.843亿,4.64,0.0万,0.0万手,4.95,60亿,1.0,0,0.6
2024-03-29,002838.SZ,道恩股份,10.95,09:03:12,09:03:48,,0.0,,,1.029亿,2.38,0.0万,0.0万手,4.89,42亿,1.0,0,1.0
2024-03-29,600268.SH,国电南自,6.95,09:03:15,11:03:27,,0.0,,,4.491亿,7.59,0.0万,0.0万手,6.6,57亿,9.0,0,0.5
2024-03-29,002895.SZ,川恒股份,18.21,09:03:18,10:03:51,,0.0,,,3.069亿,3.41,0.0万,0.0万手,9.96,90亿,2.0,0,1.0
2024-03-29,002927.SZ,泰永长征,12.57,09:03:18,13:03:51,,0.0,,,2.749亿,9.76,0.0万,0.0万手,5.9,27亿,1.0,0,0.5
2024-03-29,603657.SH,春光科技,12.0,09:03:18,13:03:18,,0.0,,,9547万,5.76,0.0万,0.0万手,5.26,16亿,2.0,0,1.0
2024-03-29,603221.SH,爱丽家居,12.89,09:03:43,09:03:43,,0.0,,,4.008亿,11.8,0.0万,0.0万手,-9.99,30亿,1.0,0,0.83
2024-03-29,603192.SH,汇得科技,16.38,09:03:51,10:03:15,,0.0,,,1.461亿,6.4,0.0万,0.0万手,6.99,22亿,1.0,0,0.67
2024-03-29,300989.CY,蕾奥规划,21.47,09:03:54,10:03:15,,0.0,,,4.669亿,54.16,0.0万,0.0万手,14.57,8亿,3.0,0,0.8
2024-03-29,002972.SZ,科安达,9.55,10:03:00,10:03:42,,0.0,,,1.337亿,10.4,0.0万,0.0万手,4.83,12亿,1.0,0,0.67
2024-03-29,002658.SZ,雪迪龙,7.14,10:03:03,10:03:27,,0.0,,,2.774亿,10.62,0.0万,0.0万手,2.88,25亿,2.0,0,1.0
2024-03-29,603937.SH,丽岛新材,10.08,10:03:40,10:03:34,,0.0,,,9653万,4.56,0.0万,0.0万手,5.0,21亿,1.0,0,
2024-03-29,603032.SH,德新科技,22.6,10:03:44,13:03:02,,0.0,,,7.515亿,14.42,0.0万,0.0万手,7.31,51亿,5.0,0,0.86
2024-03-29,688372.KC,伟测科技,66.6,10:03:50,10:03:05,,0.0,,,4.172亿,8.3,0.0万,0.0万手,15.65,51亿,1.0,0,
2024-03-29,301091.CY,深城交,42.0,11:03:09,13:03:21,,0.0,,,21.25亿,34.85,0.0万,0.0万手,17.06,62亿,2.0,0,0.75
2024-03-29,002883.SZ,中设股份,10.37,11:03:09,13:03:48,,0.0,,,1.945亿,13.72,0.0万,0.0万手,5.28,14亿,1.0,0,0.43
2024-03-29,600612.SH,老凤祥,85.52,11:03:33,14:03:03,,0.0,,,3.129亿,1.18,0.0万,0.0万手,9.95,271亿,5.0,0,0.67
2024-03-29,601515.SH,东峰集团,3.8,11:03:42,11:03:06,,0.0,,,2.847亿,4.12,0.0万,0.0万手,8.57,70亿,4.0,0,1.0
2024-03-29,603928.SH,兴业股份,10.98,11:03:43,11:03:58,,0.0,,,7192万,3.25,0.0万,0.0万手,5.68,22亿,1.0,0,0.6
2024-03-29,000988.SZ,华工科技,33.8,13:03:27,13:03:15,,0.0,,,28.81亿,8.64,0.0万,0.0万手,6.76,339亿,1.0,0,0.83
2024-03-29,600605.SH,汇通能源,25.25,13:03:42,13:03:30,,0.0,,,2.765亿,5.41,0.0万,0.0万手,9.21,52亿,1.0,0,0.78
2024-03-29,603165.SH,荣晟环保,11.51,13:03:42,13:03:00,,0.0,,,1.232亿,3.88,0.0万,0.0万手,6.77,32亿,1.0,0,1.0
2024-03-29,300988.CY,津荣天宇,28.26,14:03:09,14:03:48,,0.0,,,10.17亿,62.74,0.0万,0.0万手,13.68,16亿,1.0,0,1.0
2024-04-01,002660.SZ,茂硕电源,9.36,09:04:00,09:04:18,,0.0,,,6.733亿,27.25,0.0万,0.0万手,2.97,24亿,1.0,0,0.88
