涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,是否新股,近一年涨停封板率,开板次数
2023-03-31,002320.SZ,海峡股份,6.15,13:03:06,13:03:06,首板,0.0,换手板,航运+海南自贸区+中远系,3.378亿,2.55,4330万,7.04万手,10.02,137亿,0,1.0,
2023-03-31,002236.SZ,大华股份,22.61,13:03:09,13:03:09,首板,0.0,换手板,移动入股+巨灵AI开放平台+视频监控+数据中心,30.95亿,7.41,1.304亿,5.77万手,10.02,442亿,0,1.0,
2023-03-31,002533.SZ,金杯电工,7.4,13:03:09,14:03:54,首板,1.0,换手板,年报增长+电线电缆+扁线电机+智能电网,5.982亿,13.64,2268万,3.07万手,9.96,44亿,0,0.5,2.0
2023-03-31,605186.SH,健麾信息,36.3,13:03:16,13:03:16,首板,0.0,换手板,药品智能化+机器人+智慧药房+中医药,2.023亿,8.72,9248万,2.55万手,10.0,24亿,0,0.44,
2023-03-31,603444.SH,吉比特,476.76,13:03:23,14:03:05,首板,1.0,换手板,扣非净利润增长+游戏+在线教育,8.007亿,2.4,5787万,0.121万手,10.0,342亿,0,1.0,3.0
2023-03-31,600839.SH,四川长虹,4.71,13:03:46,13:03:46,首板,0.0,换手板,华为鲲鹏服务器+彩电龙头+百度文心一言+储能电站,33.72亿,16.23,2.422亿,51.4万手,10.05,217亿,0,0.5,
2023-03-31,000936.SZ,华西股份,7.81,13:03:48,14:03:18,首板,1.0,换手板,光模块+AI芯片+涤纶化纤,11.22亿,16.68,4875万,6.24万手,10.0,69亿,0,0.86,1.0
2023-03-31,600570.SH,恒生电子,53.22,14:03:30,14:03:30,首板,0.0,换手板,互联网金融+蚂蚁金服+金融信创+人工智能,26.95亿,2.75,4293万,0.807万手,10.0,1011亿,0,0.5,
2023-03-31,600129.SH,太极集团,42.89,14:03:39,14:03:57,首板,1.0,换手板,业绩扭亏为盈+中医药+藿香正气口服液+医美,7.558亿,3.23,726.8万,0.169万手,10.0,238亿,0,1.0,4.0
2023-03-31,002602.SZ,世纪华通,6.02,14:03:39,14:03:51,首板,1.0,换手板,游戏+腾讯+算力+数据中心,28.77亿,7.18,1725万,2.87万手,10.05,414亿,0,0.5,2.0
2023-03-31,300253.CY,卫宁健康,13.87,14:03:48,14:03:48,首板,0.0,换手板,AI医疗+医学影像,17.6亿,7.36,1.048亿,7.56万手,19.98,256亿,0,,
2023-04-03,000021.SZ,深科技,18.39,09:04:00,09:04:21,3天2板,1.0,T字板,存储芯片+先进封装+消费电子+华为,14.13亿,4.93,3.074亿,16.7万手,9.99,286亿,0,0.33,2.0
2023-04-03,600271.SH,航天信息,15.42,09:04:03,09:04:51,首板,1.0,换手板,智源大模型+金融科技+芯片+年报增长,6.55亿,2.31,1.495亿,9.69万手,9.99,285亿,0,,2.0
2023-04-03,600356.SH,恒丰纸业,9.01,09:04:08,09:04:53,首板,1.0,换手板,造纸+烟草+黑龙江国资,9084万,3.42,694.5万,0.771万手,10.01,26亿,0,0.5,1.0
2023-04-03,002409.SZ,雅克科技,57.31,09:04:12,09:04:12,首板,0.0,换手板,光刻胶+LDS输送系统+天然气+氟化工,7.405亿,4.13,6821万,1.19万手,10.0,182亿,0,0.67,
2023-04-03,603039.SH,泛微网络,79.99,09:04:24,09:04:24,首板,0.0,换手板,摘帽+复牌+国产软件+腾讯,1.757亿,0.85,1.249亿,1.56万手,10.0,208亿,0,0.53,
2023-04-03,002731.SZ,萃华珠宝,15.84,09:04:30,09:04:30,首板,0.0,换手板,定增+珠宝首饰+锂矿,8037万,2.15,2833万,1.79万手,10.0,37亿,0,0.78,
2023-04-03,000988.SZ,华工科技,27.95,09:04:33,09:04:27,首板,1.0,换手板,CPO+5G+芯片+激光,16.89亿,6.07,1.454亿,5.2万手,10.0,280亿,0,,3.0
2023-04-03,000886.SZ,海南高速,6.03,09:04:36,10:04:39,首板,1.0,换手板,房地产开发+交通基建+海南国资,3.602亿,6.26,4480万,7.43万手,10.04,58亿,0,0.71,1.0
2023-04-03,600667.SH,太极实业,6.59,09:04:42,09:04:42,首板,0.0,换手板,DRAM芯片封测+光伏+子公司中标,1.845亿,1.34,8376万,12.7万手,10.02,138亿,0,,
2023-04-03,605167.SH,利柏特,9.31,09:04:42,09:04:42,首板,0.0,T字板,年报增长+工业模块+氢能源,9362万,4.53,4008万,4.31万手,10.05,20亿,0,1.0,
2023-04-03,000938.SZ,紫光股份,32.22,09:04:42,13:04:03,首板,1.0,换手板,CPO+业绩增长+网络切片+国资云,37.26亿,4.07,1.049亿,3.26万手,10.0,921亿,0,1.0,4.0
2023-04-03,002777.SZ,久远银海,31.15,09:04:45,13:04:21,首板,1.0,换手板,AI医疗+DRG/DIP+数据安全+华为鲲鹏,7.606亿,6.22,204.7万,0.066万手,9.99,124亿,0,0.79,7.0
2023-04-03,688244.KC,永信至诚,84.96,09:04:58,09:04:58,首板,0.0,换手板,股权激励+网络安全+军工+次新股,7334万,9.48,2700万,0.318万手,20.0,8亿,0,,
2023-04-03,603083.SH,剑桥科技,41.36,10:04:09,10:04:06,7天4板,1.0,换手板,光模块+供应微软+通信设备+年报增长,19.51亿,19.18,1.327亿,3.21万手,10.0,105亿,0,0.54,1.0
2023-04-03,002151.SZ,北斗星通,35.1,10:04:12,10:04:12,首板,0.0,换手板,卫星导航+北斗芯片+5G+汽车芯片,7.052亿,5.28,1.22亿,3.48万手,10.0,136亿,0,,
2023-04-03,001366.SZ,播恩集团,20.03,10:04:21,10:04:12,2天2板,1.0,换手板,饲料+次新股,3.834亿,49.88,5229万,2.61万手,9.99,8亿,0,1.0,1.0
2023-04-03,002292.SZ,奥飞娱乐,6.96,10:04:21,13:04:42,首板,1.0,换手板,AI对话机器人+传媒+游戏+虚拟数字人,9.266亿,13.94,2231万,3.21万手,9.95,67亿,0,0.8,9.0
2023-04-03,002122.SZ,天马股份,3.91,10:04:24,10:04:24,4天2板,0.0,换手板,应用AI审核+SAAS+工业母机+摘帽,3.365亿,4.44,1729万,4.42万手,10.14,77亿,0,0.57,
2023-04-03,300299.CY,富春股份,9.76,10:04:36,14:04:27,首板,1.0,换手板,游戏+AI绘图+VR+数字中国,15.33亿,25.25,1414万,1.45万手,20.05,63亿,0,1.0,8.0
2023-04-03,300502.CY,新易盛,58.2,10:04:54,13:04:48,首板,1.0,换手板,光模块+激光雷达,49.5亿,20.41,9700万,1.67万手,20.0,255亿,0,,8.0
2023-04-03,601360.SH,三六零,19.2,11:04:16,11:04:16,首板,0.0,换手板,ChatGPT+网络安全+SAAS+互联网游戏,96.32亿,7.38,5.561亿,29.0万手,10.03,1371亿,0,0.71,
2023-04-03,603000.SH,人民网,20.78,11:04:21,11:04:21,首板,0.0,换手板,AIGC+数据确权+蚂蚁金服+数字媒体,23.54亿,10.57,1.3亿,6.25万手,10.01,229亿,0,0.82,
2023-04-03,001322.SZ,箭牌家居,22.7,11:04:21,11:04:21,首板,0.0,换手板,智能家居+新零售+网络直播+次新股,1.953亿,9.22,3729万,1.64万手,9.98,21亿,0,0.6,
2023-04-03,002919.SZ,名臣健康,40.7,11:04:27,15:04:00,首板,1.0,换手板,游戏+个护用品+虚拟现实,5.713亿,8.67,76.94万,0.019万手,10.0,68亿,0,0.5,5.0
2023-04-03,600100.SH,同方股份,8.59,11:04:32,11:04:32,首板,0.0,换手板,智算中心+知网+华为昇腾+在线教育,22.5亿,9.13,1.156亿,13.5万手,9.99,254亿,0,0.5,
2023-04-03,002605.SZ,姚记科技,28.97,11:04:48,13:04:33,首板,1.0,换手板,游戏+细胞免疫治疗+元宇宙+腾讯,7.019亿,7.6,1212万,0.419万手,9.98,94亿,0,1.0,5.0
2023-04-03,688327.KC,云从科技,56.8,11:04:53,11:04:53,首板,0.0,换手板,拟定增+行业精灵大模型+AIGC+次新股,14.51亿,35.19,9759万,1.72万手,20.01,44亿,0,1.0,
2023-04-03,002232.SZ,启明信息,17.63,11:04:57,11:04:57,首板,0.0,换手板,年报增长+人工智能+卫星导航+ERP,6.151亿,8.9,5746万,3.26万手,9.98,72亿,0,0.33,
2023-04-03,603383.SH,顶点软件,57.75,13:04:00,14:04:27,首板,1.0,换手板,金融科技+国产软件+信创,3.457亿,3.66,602.3万,0.104万手,10.0,97亿,0,0.71,8.0
2023-04-03,600446.SH,金证股份,15.48,13:04:05,13:04:32,首板,1.0,换手板,金融科技+人工智能+国产软件+腾讯,9.061亿,6.42,7658万,4.95万手,10.02,145亿,0,0.5,3.0
2023-04-03,002474.SZ,榕基软件,10.32,13:04:21,13:04:21,首板,0.0,换手板,信创+数据安全+人工智能+华为鲲鹏,12.76亿,25.88,1.914亿,18.5万手,10.02,51亿,0,0.71,
2023-04-03,300935.CY,盈建科,40.38,13:04:24,13:04:24,首板,0.0,换手板,建筑结构设计软件+数据中心+一带一路,3.652亿,24.19,500.6万,0.124万手,20.0,15亿,0,,
2023-04-03,603477.SH,巨星农牧,33.36,13:04:28,13:04:28,首板,0.0,换手板,猪肉+养鸡+饲料,8.753亿,5.68,4610万,1.38万手,9.99,160亿,0,0.7,
2023-04-03,603566.SH,普莱柯,31.26,13:04:33,14:04:54,首板,1.0,换手板,动物疫苗+禽流感+猪瘟疫情,4.286亿,4.0,27.2万,0.009万手,9.99,109亿,0,0.75,1.0
2023-04-03,000066.SZ,中国长城,13.62,13:04:48,13:04:18,首板,1.0,换手板,飞腾服务器芯片+网络安全+卫星导航+中字头,26.02亿,6.28,6378万,4.68万手,10.02,428亿,0,0.83,1.0
2023-04-03,000560.SZ,我爱我家,3.36,13:04:51,13:04:51,首板,0.0,换手板,房地产服务+AIGC+小爱聊天助手+VR,3.876亿,5.31,4606万,13.7万手,10.16,75亿,0,0.67,
2023-04-03,003029.SZ,吉大正元,36.69,14:04:18,14:04:18,首板,0.0,换手板,密码安全芯片+网络安全+智慧政务+跨境支付,2.608亿,6.55,5562万,1.52万手,10.02,41亿,0,0.71,
2023-04-03,600818.SH,中路股份,23.74,14:04:42,14:04:42,首板,0.0,换手板,两轮车+化妆护肤品+高空风能,2.501亿,4.54,5959万,2.51万手,10.01,56亿,0,0.9,
2023-04-03,300846.CY,首都在线,18.37,14:04:45,14:04:45,首板,0.0,换手板,数据中心+算力+AIGC+芯片,20.35亿,37.36,9473万,5.16万手,19.99,58亿,0,,
2023-04-04,002649.SZ,博彦科技,17.5,09:04:00,14:04:39,首板,1.0,换手板,ChatGPT+人工智能+金融科技+文心一言,19.92亿,22.05,4172万,2.38万手,9.99,91亿,0,0.6,5.0
2023-04-04,600787.SH,中储股份,5.85,09:04:14,09:04:14,首板,1.0,换手板,物流+中字头+一带一路+京东金融,3.997亿,3.21,7639万,13.1万手,9.96,126亿,0,0.5,1.0
2023-04-04,603039.SH,泛微网络,87.99,09:04:25,11:04:46,2天2板,1.0,换手板,摘帽+复牌+国产软件+腾讯,8.07亿,3.53,2737万,0.311万手,10.0,229亿,0,0.55,8.0
2023-04-04,603083.SH,剑桥科技,45.5,09:04:32,14:04:26,8天5板,1.0,换手板,光模块+供应微软+通信设备+年报增长,29.41亿,25.78,2403万,0.528万手,10.01,115亿,0,0.57,6.0
2023-04-04,000988.SZ,华工科技,30.75,09:04:42,14:04:24,2天2板,1.0,换手板,光模块+芯片+激光,58.08亿,18.95,838.2万,0.273万手,10.02,309亿,0,1.0,20.0
2023-04-04,001366.SZ,播恩集团,22.03,09:04:54,14:04:15,3天3板,1.0,换手板,饲料+次新股,5.601亿,64.52,2657万,1.21万手,9.98,8亿,0,1.0,1.0
2023-04-04,002222.SZ,福晶科技,27.23,10:04:00,14:04:57,首板,1.0,换手板,晶体元器件+光通讯+华为+激光雷达,16.74亿,14.93,3600万,1.32万手,10.02,115亿,0,0.0,2.0
2023-04-04,601390.SH,中国中铁,7.68,10:04:10,13:04:10,首板,1.0,换手板,基建+中字头+一带一路+年报增长,31.66亿,2.09,6375万,8.3万手,10.03,1563亿,0,0.5,1.0
2023-04-04,600125.SH,铁龙物流,6.25,10:04:27,14:04:27,首板,1.0,换手板,物流+铁路基建+一带一路+中铁系,6.92亿,8.62,437.9万,0.701万手,10.04,81亿,0,0.0,8.0
2023-04-04,001368.SZ,通达创智,30.6,10:04:30,10:04:30,首板,0.0,换手板,法国贸易+文娱用品+中俄贸易+次新股,2.737亿,32.95,3148万,1.03万手,9.99,8亿,0,,
2023-04-04,600667.SH,太极实业,7.25,10:04:32,10:04:32,2天2板,0.0,换手板,DRAM芯片封测+光伏+子公司中标,11.29亿,7.57,9456万,13.0万手,10.02,152亿,0,1.0,
2023-04-04,600975.SH,新五丰,12.51,10:04:42,14:04:27,7天3板,1.0,换手板,猪肉+饲料+国企改革,9.107亿,11.39,1197万,0.957万手,10.03,81亿,0,0.86,10.0
2023-04-04,603153.SH,上海建科,19.55,10:04:53,10:04:41,首板,1.0,换手板,工程咨询服务+一带一路+上海国资+次新股,4.525亿,43.09,2341万,1.2万手,10.02,10亿,0,1.0,3.0
2023-04-04,601519.SH,大智慧,8.58,13:04:06,13:04:06,首板,0.0,换手板,互联网券商+国产软件,13.08亿,7.86,1.237亿,14.4万手,10.0,171亿,0,0.5,
2023-04-04,600605.SH,汇通能源,14.77,13:04:07,13:04:07,首板,0.0,换手板,10派1元+房屋租赁+物业管理+终止要约收购,1.94亿,6.61,5940万,4.02万手,9.98,30亿,0,0.75,
2023-04-04,002681.SZ,奋达科技,5.18,13:04:33,13:04:33,首板,0.0,换手板,阿里智能音箱+VR设备+人工智能,9.642亿,15.23,7714万,14.9万手,9.98,65亿,0,0.57,
2023-04-04,688619.KC,罗普特,21.24,13:04:51,14:04:03,首板,1.0,换手板,存算一体化AI芯片+人工智能+视频监控+边缘计算,4.657亿,26.03,121.9万,0.057万手,20.0,19亿,0,,3.0
2023-04-04,002430.SZ,杭氧股份,38.83,14:04:12,14:04:12,首板,0.0,换手板,制氧+空气分离设备+年报增长(10派8元),7.964亿,2.2,1.697亿,4.37万手,10.0,374亿,0,0.0,
2023-04-04,300303.CY,聚飞光电,5.77,14:04:21,14:04:21,首板,0.0,换手板,光模块+LED封装+半导体封装+IGBT,13.48亿,19.66,1.052亿,18.2万手,19.96,72亿,0,,
2023-04-04,688525.KC,佰维存储,61.34,14:04:25,14:04:49,首板,1.0,换手板,先进封装+半导体存储器+信创+次新股,9.834亿,50.33,993.2万,0.162万手,19.99,21亿,0,0.75,
2023-04-04,001337.SZ,四川黄金,29.15,14:04:27,14:04:09,首板,1.0,换手板,黄金+四川国资+次新股,8.988亿,53.29,3995万,1.37万手,10.0,17亿,0,1.0,3.0
2023-04-04,600976.SH,健民集团,81.24,14:04:37,14:04:37,首板,0.0,换手板,中医药+流感+三胎,3.209亿,2.68,728.7万,0.09万手,10.01,123亿,0,0.33,
2023-04-04,000989.SZ,九芝堂,13.7,14:04:51,14:04:51,首板,0.0,换手板,干细胞产品+中医药+安宫牛黄丸,7.877亿,9.16,1547万,1.13万手,10.04,90亿,0,1.0,
2023-04-06,002681.SZ,奋达科技,5.7,09:04:00,09:04:00,2天2板,0.0,一字板,阿里智能音箱+VR设备+人工智能,4.064亿,5.62,3.286亿,57.6万手,10.04,72亿,0,0.57,
2023-04-06,002612.SZ,朗姿股份,27.24,09:04:00,09:04:06,首板,1.0,T字板,一季报预增+高端女装+新零售+医美,4.93亿,6.58,7772万,2.85万手,10.02,75亿,0,0.44,1.0
2023-04-06,603291.SH,联合水务,16.45,09:04:00,13:04:33,8天8板,1.0,T字板,新股上市+环境治理+PPP,5.605亿,81.04,1362万,0.828万手,10.03,6亿,0,,2.0
2023-04-06,300204.CY,舒泰神,12.23,09:04:03,13:04:36,首板,1.0,换手板,Gohibic注射液获FDA紧急使用授权+创新药,5.426亿,9.62,1804万,1.48万手,20.02,57亿,0,1.0,1.0
2023-04-06,603315.SH,福鞍股份,15.39,09:04:06,09:04:06,首板,0.0,换手板,上交所受理申请+环保+特钢+锂电负极材料,5631万,1.22,5770万,3.75万手,10.01,47亿,0,1.0,
2023-04-06,002320.SZ,海峡股份,7.14,09:04:09,10:04:09,4天2板,1.0,换手板,海南自贸区+航运+中远系,5.684亿,3.67,1.045亿,14.6万手,10.02,159亿,0,1.0,1.0
2023-04-06,002777.SZ,久远银海,37.33,09:04:09,14:04:21,3天2板,1.0,换手板,AI医疗+DRG/DIP+数据安全+华为鲲鹏,8.096亿,5.54,1773万,0.475万手,9.99,148亿,0,0.8,26.0
2023-04-06,600667.SH,太极实业,7.98,09:04:14,10:04:38,3天3板,1.0,换手板,DRAM芯片封测+光伏+子公司中标,19.95亿,12.09,1.349亿,16.9万手,10.07,168亿,0,1.0,4.0
2023-04-06,002463.SZ,沪电股份,25.75,09:04:27,10:04:09,首板,1.0,换手板,PCB+芯片+云计算+汽车电子,26.34亿,5.55,2.485亿,9.65万手,10.0,488亿,0,0.71,2.0
2023-04-06,688498.KC,源杰科技,249.0,09:04:32,14:04:53,首板,1.0,换手板,光芯片+5G+次新股,8.083亿,26.36,2182万,0.088万手,20.0,31亿,0,,4.0
2023-04-06,002596.SZ,海南瑞泽,4.15,09:04:33,10:04:24,首板,1.0,换手板,海南自贸区+商品混凝土+一带一路,6.407亿,14.9,5127万,12.4万手,10.08,43亿,0,0.92,2.0
2023-04-06,600280.SH,中央商场,4.74,09:04:49,13:04:34,首板,1.0,换手板,百货商超+预制菜+房地产,2.792亿,5.32,1032万,2.18万手,9.98,53亿,0,0.62,12.0
2023-04-06,002409.SZ,雅克科技,67.6,10:04:00,10:04:24,3天2板,1.0,换手板,光刻胶+LDS输送系统+天然气+氟化工,15.93亿,7.59,7020万,1.04万手,10.01,215亿,0,0.75,2.0
2023-04-06,000021.SZ,深科技,20.7,10:04:03,14:04:48,5天3板,1.0,换手板,存储芯片+先进封装+消费电子+华为,58.58亿,18.53,1110万,0.536万手,9.99,322亿,0,0.5,7.0
2023-04-06,002222.SZ,福晶科技,29.95,10:04:09,14:04:24,2天2板,1.0,换手板,晶体元器件+光通讯+华为+激光雷达,15.65亿,12.94,4323万,1.44万手,9.99,127亿,0,0.0,4.0
2023-04-06,603893.SH,瑞芯微,102.96,10:04:22,10:04:22,首板,0.0,换手板,SoC芯片+AI芯片+消费电子,9.338亿,2.22,6575万,0.639万手,10.0,427亿,0,0.86,
2023-04-06,300913.CY,兆龙互连,33.9,10:04:36,10:04:36,首板,0.0,换手板,800G高速算力传输电缆+数据电缆+5G+一带一路,6.022亿,41.61,9312万,2.75万手,20.0,15亿,0,1.0,
2023-04-06,300248.CY,新开普,14.59,10:04:42,14:04:48,首板,1.0,换手板,华为鲲鹏+阿里巴巴+智慧校园+数字货币,13.82亿,24.52,584.6万,0.401万手,19.98,59亿,0,,7.0
2023-04-06,603068.SH,博通集成,38.1,10:04:47,10:04:17,首板,1.0,换手板,芯片+WiFi6+卫星导航+消费电子,3.0亿,5.44,8397万,2.2万手,9.99,57亿,0,0.75,1.0
2023-04-06,000032.SZ,深桑达A,39.28,11:04:00,14:04:48,首板,1.0,换手板,国产算力云+信创+数据中心+智慧政务,23.6亿,9.65,7826万,1.99万手,10.0,253亿,0,0.76,2.0
2023-04-06,603165.SH,荣晟环保,15.95,11:04:04,13:04:07,首板,1.0,换手板,芯片+光伏+造纸,1.855亿,4.25,918.9万,0.576万手,10.0,44亿,0,0.0,17.0
2023-04-06,000503.SZ,国新健康,12.58,11:04:45,11:04:45,首板,0.0,换手板,数字医疗+DRG/DIP+海南自贸区+华为,7.619亿,6.97,6645万,5.28万手,9.96,113亿,0,0.86,
2023-04-06,002837.SZ,英维克,34.85,13:04:18,13:04:18,首板,0.0,换手板,精密温控节能设备+数据中心+储能,5.126亿,4.28,7417万,2.13万手,10.01,123亿,0,0.6,
2023-04-06,603186.SH,华正新材,33.48,13:04:41,13:04:41,首板,0.0,换手板,先进封装+覆铜板+锂电池,1.952亿,4.25,6572万,1.96万手,9.99,47亿,0,0.62,
2023-04-06,688300.KC,联瑞新材,87.58,13:04:45,13:04:45,首板,0.0,换手板,封装上游材料+硅微粉+覆铜板+半导体,1.958亿,1.91,999.0万,0.114万手,20.01,109亿,0,0.0,
2023-04-06,000810.SZ,创维数字,19.6,13:04:57,14:04:36,首板,1.0,换手板,智能音箱+人工智能+芯片+智能机顶盒,17.72亿,8.32,4149万,2.12万手,9.99,218亿,0,0.5,1.0
2023-04-06,002903.SZ,宇环数控,26.43,14:04:48,14:04:48,首板,0.0,换手板,工业母机+苹果+半导体材料磨削,3.033亿,12.71,7546万,2.86万手,9.99,25亿,0,0.83,
2023-04-06,600961.SH,株冶集团,9.06,14:04:52,14:04:52,首板,0.0,换手板,小金属+金属锌+国企改革,2.559亿,5.48,4101万,4.53万手,9.95,47亿,0,1.0,
2023-04-06,688475.KC,萤石网络,47.24,15:04:00,15:04:00,首板,0.0,换手板,智能家居+物联网云平台+次新股,4.587亿,12.3,1368万,0.29万手,19.99,39亿,0,,
2023-04-07,002221.SZ,东华能源,9.38,09:04:00,09:04:00,首板,0.0,一字板,传与沙特阿美合作+石油石化+天然气+氢能源,1.602亿,1.17,1.211亿,12.9万手,9.96,136亿,0,0.67,
2023-04-07,002665.SZ,首航高科,3.93,09:04:00,09:04:00,首板,0.0,一字板,光热发电+光伏+储能+氢能源,3.554亿,3.67,2.093亿,53.3万手,10.08,96亿,0,0.88,
2023-04-07,002337.SZ,赛象科技,5.65,09:04:00,09:04:54,首板,1.0,换手板,空客运输夹具+AGV移动机器人+轮胎+工业互联网,1.483亿,4.47,3646万,6.45万手,9.92,33亿,0,0.93,3.0
2023-04-07,002534.SZ,西子洁能,15.8,09:04:03,09:04:03,首板,0.0,换手板,光热发电+储能+钙钛矿电池,1.21亿,1.05,5434万,3.44万手,10.03,115亿,0,0.5,
2023-04-07,000560.SZ,我爱我家,3.53,09:04:03,09:04:03,4天2板,0.0,换手板,房地产服务+AIGC+小爱聊天助手+VR,2.814亿,3.65,9399万,26.6万手,9.97,79亿,0,0.7,
2023-04-07,000965.SZ,天保基建,4.6,09:04:09,09:04:09,首板,0.0,换手板,房地产+大飞机+国企改革,2.535亿,5.07,7612万,16.5万手,10.05,51亿,0,0.57,
2023-04-07,600393.SH,粤泰股份,1.49,09:04:13,10:04:04,首板,1.0,换手板,房地产+特色小镇,1.421亿,9.67,905.9万,6.08万手,10.37,14亿,0,0.75,5.0
2023-04-07,002292.SZ,奥飞娱乐,7.08,09:04:24,09:04:24,4天2板,0.0,换手板,AI对话机器人+传媒+游戏+虚拟数字人,5.967亿,8.91,8603万,12.2万手,9.94,69亿,0,0.81,
2023-04-07,002869.SZ,金溢科技,25.92,09:04:24,13:04:00,首板,1.0,换手板,员工持股计划+智慧交通+氮化镓+国产软件,2.464亿,6.39,2638万,1.02万手,10.02,39亿,0,0.7,3.0
2023-04-07,600207.SH,安彩高科,6.6,09:04:30,09:04:33,首板,1.0,换手板,光热发电+低辐射玻璃+天然气+河南国资,1.548亿,2.73,4919万,7.45万手,10.0,56亿,0,0.4,1.0
2023-04-07,002469.SZ,三维化学,6.6,09:04:36,09:04:36,首板,0.0,换手板,光热发电+储能+氢能源+化工原料,2.864亿,7.09,4882万,7.4万手,10.0,40亿,0,0.78,
2023-04-07,003031.SZ,中瓷电子,93.47,09:04:39,10:04:00,首板,1.0,换手板,重组问询+通信设备+氮化镓+中国电科,3.728亿,5.86,3361万,0.36万手,10.0,64亿,0,0.75,2.0
2023-04-07,301082.CY,久盛电气,19.18,09:04:45,09:04:45,首板,0.0,换手板,光热发电+电力电缆+特种电缆,1.957亿,16.86,8909万,4.65万手,20.02,11亿,0,1.0,
2023-04-07,688197.KC,首药控股,52.1,09:04:54,09:04:54,首板,0.0,换手板,创新药+抗肿瘤,7752万,3.05,1513万,0.291万手,19.99,26亿,0,,
2023-04-07,002377.SZ,国创高新,2.89,10:04:09,10:04:09,首板,0.0,换手板,房地产服务+沥青+数据中心+腾讯云,2.349亿,9.09,1.296亿,44.9万手,9.89,26亿,0,0.86,
2023-04-07,002122.SZ,天马股份,4.43,10:04:12,13:04:18,7天3板,1.0,换手板,应用AI审核+SAAS+工业母机+摘帽,7.849亿,9.13,260.5万,0.588万手,9.93,87亿,0,0.58,5.0
2023-04-07,002653.SZ,海思科,27.6,10:04:21,14:04:39,首板,1.0,换手板,创新药+医疗器械,2.116亿,1.63,89.42万,0.032万手,10.0,131亿,0,0.83,11.0
2023-04-07,002777.SZ,久远银海,41.06,10:04:30,10:04:30,4天3板,0.0,换手板,AI医疗+DRG/DIP+数据安全+华为鲲鹏,7.009亿,4.45,6815万,1.66万手,9.99,163亿,0,0.76,
2023-04-07,603208.SH,江山欧派,67.24,10:04:39,10:04:39,首板,0.0,换手板,木门制造+房地产供应商,8143万,0.9,3551万,0.528万手,10.0,91亿,0,0.56,
2023-04-07,002851.SZ,麦格米特,29.85,10:04:39,14:04:39,首板,1.0,换手板,智能家居+充电桩模块+碳化硅半导体,2.279亿,1.89,457.9万,0.153万手,9.99,122亿,0,0.5,2.0
2023-04-07,300002.CY,神州泰岳,12.04,10:04:45,14:04:21,首板,1.0,换手板,手游+算力+网络安全+ICT,32.1亿,16.19,1457万,1.21万手,20.04,212亿,0,,2.0
2023-04-07,002908.SZ,德生科技,20.31,10:04:48,10:04:48,首板,0.0,换手板,医保服务+电子身份证+人工智能+智慧政务,4.769亿,11.33,8933万,4.4万手,10.02,43亿,0,1.0,
2023-04-07,601595.SH,上海电影,25.2,10:04:53,14:04:55,首板,1.0,换手板,AI影视+影视传媒+上海国资,4.574亿,4.22,2010万,0.798万手,10.0,112亿,0,0.56,2.0
2023-04-07,600718.SH,东软集团,13.2,11:04:05,11:04:05,首板,0.0,换手板,AI医疗+DRG/DIP+国产软件+网络安全,8.546亿,5.57,1.231亿,9.33万手,10.0,158亿,0,,
2023-04-07,000736.SZ,中交地产,15.48,11:04:18,11:04:18,首板,0.0,换手板,房地产+中字头+发行公司债,7.01亿,6.67,1.011亿,6.53万手,10.02,107亿,0,0.76,
2023-04-07,000911.SZ,南宁糖业,10.63,11:04:24,11:04:24,首板,0.0,换手板,白糖+机制糖+一带一路+国企改革,3.931亿,11.66,2521万,2.37万手,10.04,34亿,0,0.5,
2023-04-07,300288.CY,朗玛信息,17.28,13:04:00,14:04:06,首板,1.0,换手板,医疗ChatGPT+AI诊断技术+云游戏,10.22亿,25.02,176.8万,0.102万手,20.0,43亿,0,0.5,5.0
2023-04-07,600612.SH,老凤祥,61.53,13:04:05,14:04:29,首板,1.0,换手板,珠宝首饰+黄金+上海国资,2.4亿,1.26,22.19万,0.004万手,9.99,195亿,0,,11.0
2023-04-07,688112.KC,鼎阳科技,89.56,13:04:13,13:04:10,首板,1.0,换手板,一季报预增+电子测试测量仪器+数字示波器+外销,2.652亿,10.26,911.1万,0.102万手,20.01,26亿,0,1.0,4.0
2023-04-07,603838.SH,四通股份,6.3,13:04:15,13:04:15,首板,0.0,换手板,家居生活陶瓷+外销,3271万,1.89,5238万,8.31万手,9.95,17亿,0,0.0,
2023-04-07,002755.SZ,奥赛康,10.09,13:04:27,14:04:48,首板,1.0,换手板,创新药+流感+抗肿瘤+医保目录,1.843亿,2.01,28.66万,0.028万手,10.03,93亿,0,0.83,4.0
2023-04-07,300364.CY,中文在线,23.99,13:04:33,13:04:33,首板,0.0,换手板,AIGC+RESTART社交体系+澜舟科技合作+Web3.0,31.05亿,21.78,1.496亿,6.24万手,20.01,155亿,0,1.0,
2023-04-07,603016.SH,新宏泰,24.73,13:04:44,13:04:44,首板,0.0,换手板,年报增长(10派3.1元)+特高压+智能制造+断路器,1.37亿,3.81,3823万,1.55万手,10.01,36亿,0,1.0,
