涨停日期,股票代码,股票名称,收盘价,首次涨停时间,最后涨停时间,连板情况,是否连板,涨停类型,涨停原因,成交金额,换手率,封单额,封单量,涨幅,流通市值,是否新股,近一年涨停封板率,开板次数
2025-02-13,601789.SH,宁波建工,5.47,10:02:24,10:02:24,首板,0,换手板,参股中经云+拟收购宁波交工100%股权+工程施工+宁波国资,5.641亿,9.85,1.26亿,23.0万手,10.06,59亿,0,0.62,
2025-02-13,000785.SZ,居然智家,5.06,10:02:30,10:02:45,4天4板,1,换手板,DeepSeek概念+AI智能体+零售+华为,26.31亿,9.27,1.09亿,21.5万手,10.0,298亿,0,0.8,2.0
2025-02-13,605296.SH,神农集团,27.56,10:02:33,10:02:33,首板,0,换手板,猪肉+预制菜,2.719亿,1.94,5067万,1.84万手,10.02,144亿,0,0.67,
2025-02-13,002693.SZ,双成药业,17.38,10:02:39,11:02:30,4天2板,1,换手板,拟收购宁波奥拉半导体+多肽药,9.228亿,13.5,2358万,1.36万手,10.0,71亿,0,0.85,8.0
2025-02-13,000892.SZ,欢瑞世纪,3.93,10:02:39,11:02:39,首板,1,换手板,影视剧+IP经济+直播带货+短剧,3.476亿,12.88,5063万,12.9万手,10.08,27亿,0,0.78,1.0
2025-02-13,688244.KC,永信至诚,48.58,10:02:40,11:02:28,首板,1,换手板,DeepSeek概念+云计算+网络安全+华为,3.457亿,15.51,5074万,1.04万手,20.01,24亿,0,0.17,1.0
2025-02-13,002418.SZ,康盛股份,3.77,10:02:42,10:02:48,2天2板,1,换手板,液冷服务器+BBU+股权转让+制冷管路,10.53亿,25.62,4459万,11.8万手,9.91,42亿,0,0.65,1.0
2025-02-13,603636.SH,南威软件,16.61,10:02:43,10:02:43,首板,0,换手板,DeepSeek概念+AI智能体+华为昇腾+数字政府,13.62亿,15.08,1.361亿,8.19万手,10.0,96亿,0,0.6,
2025-02-13,300344.CY,立方数科,9.16,10:02:45,11:02:27,2天2板,1,换手板,拟间接收购云掌财经+智能软硬件+云计算,16.16亿,29.54,4984万,5.44万手,20.05,58亿,0,0.2,2.0
2025-02-13,600503.SH,华丽家族,2.92,10:02:53,10:02:53,首板,0,换手板,房地产+机器人+石墨烯,3.36亿,7.5,5786万,19.8万手,10.19,46亿,0,0.86,
2025-02-13,600340.SH,华夏幸福,2.83,11:02:02,11:02:02,首板,0,换手板,房地产+低空经济+债务重组,9.816亿,9.25,7538万,26.6万手,10.12,110亿,0,0.89,
2025-02-13,603095.SH,越剑智能,26.11,11:02:21,11:02:21,4天2板,0,换手板,机器人+华为+智能制造+创投,3.295亿,7.13,3279万,1.26万手,9.98,48亿,0,0.79,
2025-02-13,300816.CY,艾可蓝,31.66,11:02:36,11:02:36,首板,0,换手板,参股云计算公司+DeepSeek概念+发动机尾气后处理+氢能源,3.231亿,23.05,7176万,2.27万手,20.02,15亿,0,0.0,
2025-02-13,001330.SZ,博纳影业,6.02,11:02:45,11:02:45,首板,0,换手板,影视院线+阿里巴巴+AIGC,5.162亿,8.36,1.233亿,20.5万手,10.05,63亿,0,0.7,
2025-02-13,600839.SH,四川长虹,12.95,11:02:50,11:02:50,5天3板,0,换手板,智能家电+云计算+华为+四川国资,99.16亿,17.74,7.659亿,59.1万手,10.03,597亿,0,1.0,
2025-02-13,002238.SZ,天威视讯,9.37,13:02:21,13:02:21,首板,1,换手板,短剧+数字电视+数据中心+深圳国资,2.815亿,3.95,1.219亿,13.0万手,9.98,75亿,0,0.5,
2025-02-13,603103.SH,横店影视,16.38,13:02:21,13:02:21,2天2板,1,换手板,影视+IP衍生品,4.309亿,4.38,4909万,3.0万手,10.01,103亿,0,0.25,
2025-02-13,601116.SH,三江购物,12.86,13:02:25,13:02:01,2天2板,1,换手板,生鲜超市+阿里巴巴,6.299亿,9.42,1.479亿,11.5万手,10.01,70亿,0,0.5,4.0
2025-02-13,600081.SH,东风科技,13.97,13:02:30,13:02:30,4天3板,0,换手板,长安东风或重组,7.065亿,9.67,6747万,4.83万手,10.0,77亿,0,0.62,
2025-02-13,603815.SH,交建股份,6.96,13:02:41,13:02:41,首板,0,换手板,基建+新型城镇化+设合资公司,1.19亿,2.87,5074万,7.29万手,9.95,43亿,0,0.4,
2025-02-13,300251.CY,光线传媒,28.94,13:02:42,13:02:00,7天5板,1,换手板,《哪吒2》票房突破94亿元,89.93亿,11.76,8.14亿,28.1万手,19.98,806亿,0,1.0,4.0
2025-02-13,002717.SZ,岭南股份,3.85,13:02:42,13:02:42,首板,0,换手板,影视IP+营销+腾讯+抖音+国企,14.8亿,25.51,1.032亿,26.8万手,10.0,61亿,0,0.88,
2025-02-13,301396.CY,宏景科技,37.92,13:02:48,13:02:48,首板,1,换手板,AI智能体+算力+智慧城市,9.004亿,49.27,7841万,2.07万手,20.0,19亿,0,0.75,4.0
2025-02-13,600439.SH,瑞贝卡,3.89,13:02:59,13:02:59,首板,0,换手板,资产注入预期+华为昇腾+假发+外销,3.177亿,7.52,2041万,5.25万手,9.89,44亿,0,0.79,
2025-02-13,002694.SZ,顾地科技,4.86,14:02:06,14:02:06,首板,1,换手板,地下管网+水利+新型城镇化+旅游,8319万,3.25,5303万,10.9万手,9.95,26亿,0,0.8,
2025-02-13,002123.SZ,梦网科技,20.78,09:02:00,15:02:00,7天7板,1,T字板,DeepSeek概念+拟收购碧橙数字控制权+云通信+鸿蒙,30.63亿,20.63,12.92亿,62.2万手,10.01,148亿,0,0.83,1.0
2025-02-13,600588.SH,用友网络,17.4,09:02:06,14:02:00,首板,1,换手板,云计算+DeepSeek概念+ERP龙头+AI智能体,40.72亿,7.13,3.875亿,22.3万手,9.99,594亿,0,1.0,1.0
2025-02-13,000681.SZ,视觉中国,30.57,09:02:36,14:02:33,2天2板,1,换手板,AI智能体+DeepSeek概念+视觉版权+剪映等合作,75.03亿,36.75,9096万,2.98万手,10.0,206亿,0,0.47,28.0
2025-02-13,002364.SZ,中恒电气,17.51,09:02:45,14:02:06,2天2板,1,换手板,阿里+字节+数据中心+电源系统,26.21亿,27.71,5849万,3.34万手,9.99,97亿,0,0.62,16.0
2025-02-13,002691.SZ,冀凯股份,13.74,09:02:51,14:02:27,17天14板,1,换手板,机器人+矿山装备+3D打印,11.59亿,25.61,1137万,0.828万手,10.01,46亿,0,0.82,22.0
2025-02-13,603110.SH,东方材料,21.66,10:02:08,14:02:56,7天5板,1,换手板,东方超算+DeepSeek概念+PCB电子油墨,12.66亿,30.59,6744万,3.11万手,10.01,43亿,0,0.89,2.0
2025-02-13,601599.SH,浙文影业,4.49,10:02:51,14:02:57,首板,1,换手板,影视院线+资产注入预期+浙江国资,5.451亿,10.96,1731万,3.86万手,10.05,52亿,0,0.56,1.0
2025-02-13,002649.SZ,博彦科技,16.94,13:02:03,14:02:27,首板,1,换手板,金融信创+阿里等大模型厂商合作+鸿蒙,25.37亿,29.0,6464万,3.82万手,10.0,92亿,0,0.6,1.0
2025-02-13,603300.SH,海南华铁,8.95,13:02:05,14:02:59,6天5板,1,换手板,回购+算力+海南国资+低空经济,54.45亿,32.66,1.627亿,18.2万手,9.95,176亿,0,0.6,1.0
2025-02-13,300027.CY,华谊兄弟,3.5,13:02:09,14:02:33,首板,1,换手板,影视+IP运营+短剧,22.18亿,27.41,595.6万,1.7万手,19.86,86亿,0,0.33,6.0
2025-02-13,002739.SZ,万达电影,13.65,13:02:15,14:02:30,首板,1,换手板,电影+IP经济,19.33亿,7.27,2280万,1.67万手,9.99,278亿,0,0.0,6.0
2025-02-13,603086.SH,先达股份,4.91,14:02:51,14:02:51,首板,0,换手板,农药+生态农业+大豆,1.746亿,8.62,5660万,11.5万手,10.09,21亿,0,0.6,
2025-02-13,000838.SZ,财信发展,2.81,14:02:54,14:02:54,首板,0,换手板,房地产+破产重整申请+重庆+环保,1.455亿,5.22,4844万,17.2万手,10.2,29亿,0,0.58,
2025-02-13,002761.SZ,浙江建投,9.81,14:02:54,14:02:54,首板,0,换手板,大基建+一带一路+浙江国资,7.268亿,7.16,1.123亿,11.5万手,9.98,106亿,0,0.75,
2025-02-14,300816.CY,艾可蓝,37.99,09:02:00,09:02:24,2天2板,1,换手板,参股云计算公司+DeepSeek概念+发动机尾气后处理+氢能源,4.305亿,25.06,9134万,2.4万手,19.99,18亿,0,0.5,
2025-02-14,601116.SH,三江购物,14.15,09:02:01,09:02:58,3天3板,1,换手板,阿里巴巴+生鲜超市,6.04亿,8.11,1.757亿,12.4万手,10.03,77亿,0,0.67,
2025-02-14,603825.SH,华扬联众,16.58,09:02:02,09:02:02,2天2板,0,一字板,营销+DeepSeek概念+长沙国资入主,5637万,1.34,2.17亿,13.1万手,10.02,42亿,0,0.85,
2025-02-14,603956.SH,威派格,8.47,09:02:03,09:02:03,4天4板,0,一字板,公司“河图 AI” 平台已接入DeepSeek+智慧水务,1.846亿,4.35,1.07亿,12.6万手,10.0,42亿,0,0.86,
2025-02-14,603636.SH,南威软件,18.27,09:02:09,09:02:09,2天2板,0,换手板,DeepSeek概念+AI智能体+华为昇腾+数字政府,14.0亿,13.91,1.87亿,10.2万手,9.99,106亿,0,0.64,
2025-02-14,301602.CY,超研股份,27.12,09:02:12,09:02:12,首板,0,换手板,智能医疗+医疗器械+机器人概念+核电+次新股,3.83亿,26.91,1.374亿,5.07万手,20.0,14亿,0,,
2025-02-14,002524.SZ,光正眼科,4.11,09:02:12,09:02:12,首板,0,换手板,眼科医疗+全飞秒,8455万,4.11,6200万,15.1万手,9.89,20亿,0,0.6,
2025-02-14,000710.SZ,贝瑞基因,11.64,09:02:12,11:02:27,首板,1,换手板,智能医疗+基因检测+生育健康,6.09亿,16.61,5175万,4.45万手,10.02,37亿,0,0.62,5.0
2025-02-14,002123.SZ,梦网科技,22.86,09:02:15,09:02:15,8天8板,0,换手板,DeepSeek概念+拟收购碧橙数字控制权+云通信+鸿蒙,22.09亿,13.53,5.939亿,26.0万手,10.01,163亿,0,0.85,
2025-02-14,002313.SZ,日海智能,13.22,09:02:15,09:02:15,4天3板,0,换手板,DeepSeek概念+机器人+数据中心+控股股东变更,2.571亿,5.37,1.402亿,10.6万手,9.98,49亿,0,0.88,
2025-02-14,300530.CY,领湃科技,24.48,09:02:18,10:02:03,2天2板,1,换手板,固态电池+充电桩+湖南国资,5.131亿,13.52,2447万,1.0万手,20.0,38亿,0,0.86,8.0
2025-02-14,002211.SZ,宏达新材,4.06,09:02:21,09:02:21,首板,0,换手板,高温硅橡胶+有机硅+神经网络计算（业务或已停止）,5758万,3.3,3139万,7.73万手,10.03,17亿,0,0.85,
2025-02-14,002326.SZ,永太科技,9.58,09:02:21,09:02:39,首板,1,换手板,液冷+锂电池+氟化工+宁德时代,2.337亿,3.07,7647万,7.98万手,9.99,77亿,0,0.8,1.0
2025-02-14,600734.SH,实达集团,4.49,09:02:21,09:02:33,首板,1,换手板,AI智能体+数据要素+算力+资产注入预期,8.625亿,8.96,8522万,19.0万手,10.05,97亿,0,0.69,2.0
2025-02-14,002030.SZ,达安基因,6.34,09:02:27,09:02:27,首板,0,换手板,智能医疗+分子诊断+基因测序+广州国资,2.465亿,2.8,1.124亿,17.7万手,10.07,88亿,0,0.8,
2025-02-14,002044.SZ,美年健康,6.5,09:02:27,09:02:27,6天4板,0,换手板,AI健管大模型+数据要素+健康体检服务+华为,8.7亿,3.55,2.014亿,31.0万手,9.98,251亿,0,0.83,
2025-02-14,603990.SH,麦迪科技,14.73,09:02:27,13:02:00,首板,1,换手板,AI医疗+人形机器人+民营医院+国企,10.64亿,23.96,3996万,2.71万手,10.01,45亿,0,0.64,5.0
2025-02-14,002254.SZ,泰和新材,10.33,09:02:30,09:02:30,首板,0,换手板,化纤+顺周期+国企改革,4.299亿,5.14,7781万,7.53万手,10.01,84亿,0,,
2025-02-14,601177.SH,杭齿前进,12.34,09:02:30,10:02:54,3天3板,1,T字板,人形机器人+杭州国资+齿轮传动+减速器,7.322亿,14.86,3986万,3.23万手,9.98,49亿,0,1.0,8.0
2025-02-14,002622.SZ,皓宸医疗,3.12,09:02:33,09:02:09,首板,1,换手板,智能医疗+口腔医疗,9431万,3.65,3041万,9.75万手,9.86,26亿,0,0.76,
2025-02-14,000503.SZ,国新健康,12.52,09:02:33,10:02:42,首板,1,换手板,DRG/DIP+数据要素+央企,9.571亿,8.15,1.029亿,8.22万手,10.02,119亿,0,0.73,1.0
2025-02-14,688393.KC,安必平,25.6,09:02:38,09:02:38,首板,1,换手板,智能医疗+肿瘤筛查,1.748亿,7.71,4227万,1.65万手,20.02,23亿,0,,
2025-02-14,600397.SH,安源煤业,5.14,09:02:42,09:02:42,首板,1,换手板,控股股东拟变更为江钨控股+煤炭+江西国资,2.041亿,4.16,6643万,12.9万手,10.06,50亿,0,0.62,
2025-02-14,603716.SH,塞力医疗,9.7,09:02:44,09:02:44,首板,0,换手板,DRG/DIP+体外诊断+智慧供应链,1.713亿,9.37,8989万,9.27万手,9.98,18亿,0,0.94,
2025-02-14,300078.CY,思创医惠,4.58,09:02:45,13:02:54,首板,1,换手板,DRG/DIP+智慧医疗+辅助生殖,14.57亿,30.15,6634万,14.5万手,19.9,50亿,0,0.8,3.0
2025-02-14,600539.SH,狮头股份,9.41,09:02:48,09:02:48,首板,0,换手板,电商服务+宠物食品+布局小红书,9593万,4.56,1.043亿,11.1万手,10.06,21亿,0,0.5,
2025-02-14,000032.SZ,深桑达A,23.97,09:02:54,09:02:27,首板,1,换手板,数据要素+云计算+央企+DeepSeek,11.44亿,7.49,1.868亿,7.79万手,10.0,154亿,0,0.5,1.0
2025-02-14,600421.SH,华嵘控股,6.92,09:02:54,09:02:54,首板,0,换手板,数据要素+房屋建筑PC构件+装配式建筑+风电混塔模具,4594万,3.51,4662万,6.74万手,10.02,13亿,0,0.7,
2025-02-14,688246.KC,嘉和美康,35.54,09:02:54,09:02:48,首板,1,换手板,智能医疗+数据要素+医疗信息化软件,3.194亿,9.08,5998万,1.69万手,19.99,35亿,0,0.5,3.0
2025-02-14,601100.SH,恒立液压,69.25,09:02:56,10:02:02,首板,1,换手板,高端装备+油缸+滚珠丝杠+线性驱动器,15.42亿,1.7,1.185亿,1.71万手,10.01,928亿,0,0.33,1.0
2025-02-14,603085.SH,天成自控,11.8,09:02:57,09:02:57,首板,0,换手板,飞行汽车+汽车座椅+航天座椅,1.787亿,4.13,7538万,6.39万手,9.97,43亿,0,0.89,
2025-02-14,603086.SH,先达股份,5.4,09:02:58,09:02:43,2天2板,1,换手板,农药+生态农业+大豆,2.543亿,10.91,5002万,9.26万手,9.98,23亿,0,0.67,2.0
2025-02-14,002335.SZ,科华数据,38.15,10:02:00,10:02:00,首板,0,换手板,数据中心+UPS+液冷+DeepSeek概念,16.22亿,10.99,1.067亿,2.8万手,10.01,152亿,0,0.56,
2025-02-14,002261.SZ,拓维信息,33.21,10:02:03,11:02:33,8天7板,1,换手板,昇腾大模型一体机+鸿蒙+蚂蚁金服+信创,130.6亿,36.46,5.819亿,17.5万手,10.0,374亿,0,0.82,1.0
2025-02-14,000034.SZ,神州数码,52.94,10:02:12,10:02:12,首板,1,换手板,华为昇腾+DeepSeek概念,40.65亿,14.65,5.295亿,10.0万手,9.99,292亿,0,0.67,
2025-02-14,600498.SH,烽火通信,25.27,10:02:20,10:02:14,首板,1,换手板,算力+华为+央企,31.66亿,11.15,1.551亿,6.14万手,10.01,294亿,0,0.5,3.0
2025-02-14,603768.SH,常青股份,13.81,10:02:34,10:02:34,首板,0,换手板,汽车零部件+华为汽车+一体化压铸,1.936亿,6.08,1258万,0.911万手,10.04,32亿,0,1.0,
2025-02-14,000695.SZ,滨海能源,10.87,10:02:36,10:02:36,首板,0,换手板,硅基负极+固态电池+光伏+包装印刷,9616万,4.15,6232万,5.73万手,10.02,24亿,0,0.67,
2025-02-14,300251.CY,光线传媒,34.73,10:02:39,10:02:54,8天6板,1,换手板,《哪吒2》成为中国影史首部百亿影片,93.03亿,9.81,8.532亿,24.6万手,20.01,968亿,0,1.0,11.0
2025-02-14,002436.SZ,兴森科技,12.61,10:02:45,10:02:45,首板,0,换手板,PCB+先进封装+华为+低空经济,17.65亿,9.6,1.458亿,11.6万手,10.03,189亿,0,0.5,
2025-02-14,603117.SH,万林物流,6.91,10:02:46,10:02:46,3天2板,0,换手板,资产注入预期+物流,2.788亿,7.0,3167万,4.58万手,10.03,41亿,0,0.65,
2025-02-14,300287.CY,飞利信,7.19,10:02:48,10:02:48,首板,0,换手板,算力+数据要素+会议音视频+国产版“谷歌地球”,24.16亿,27.73,2.7亿,37.6万手,20.03,94亿,0,0.88,
2025-02-14,603881.SH,数据港,34.1,10:02:54,10:02:54,8天5板,0,换手板,数据中心+阿里巴巴+液冷+上海国资,34.3亿,17.53,3.035亿,8.9万手,10.0,204亿,0,0.57,
2025-02-14,301396.CY,宏景科技,45.5,11:02:03,11:02:15,2天2板,1,换手板,AI智能体+算力+智慧城市,9.718亿,46.92,6501万,1.43万手,19.99,23亿,0,0.8,2.0
2025-02-14,300212.CY,易华录,29.53,11:02:42,11:02:42,首板,1,换手板,数据要素+央企,27.8亿,14.16,1.482亿,5.02万手,19.99,206亿,0,0.5,
2025-02-14,002990.SZ,盛视科技,28.28,13:02:06,13:02:06,首板,1,换手板,多模态AI+机器人+华为昇腾+智慧口岸,2.847亿,7.79,1.194亿,4.22万手,10.0,37亿,0,0.6,
2025-02-14,688315.KC,诺禾致源,17.1,13:02:17,13:02:17,首板,0,换手板,基因测序+数据要素,2.719亿,4.1,2197万,1.28万手,20.0,71亿,0,,
2025-02-14,301230.CY,泓博医药,36.94,13:02:45,13:02:45,首板,0,换手板,AI制药+创新药+外销,4.888亿,18.36,9846万,2.67万手,20.01,28亿,0,0.6,
2025-02-14,603039.SH,泛微网络,77.44,13:02:47,13:02:47,首板,0,换手板,DeepSeek概念+AI应用+信创+办公软件,5.314亿,2.78,6133万,0.792万手,10.0,201亿,0,0.73,
2025-02-14,688435.KC,英方软件,51.16,13:02:48,13:02:48,首板,0,换手板,华为云+数据要素+数据安全+互联网金融,5.032亿,23.06,4352万,0.851万手,20.01,23亿,0,1.0,
2025-02-14,000785.SZ,居然智家,5.57,09:02:48,14:02:06,5天5板,1,换手板,DeepSeek概念+AI智能体+零售+华为,40.81亿,12.77,1.552亿,27.9万手,10.08,328亿,0,0.83,3.0
2025-02-14,002112.SZ,三变科技,15.9,10:02:09,14:02:48,首板,1,换手板,数据中心+电力设备+光伏+国企,13.93亿,34.4,3573万,2.25万手,10.03,41亿,0,0.38,11.0
2025-02-14,002632.SZ,道明光学,9.74,10:02:36,14:02:48,首板,1,换手板,石墨烯散热膜+固态电池+智能终端+AI手机,4.683亿,8.46,4704万,4.83万手,10.06,56亿,0,0.89,3.0
2025-02-14,603882.SH,金域医学,36.3,10:02:54,14:02:36,首板,1,换手板,智能医疗+第三方医学检验,11.35亿,6.94,2399万,0.661万手,10.0,167亿,0,0.75,2.0
2025-02-14,603918.SH,金桥信息,20.89,11:02:19,14:02:07,2天2板,1,换手板,智慧法院+阿里+化债(AMC概念）,21.75亿,30.18,7029万,3.36万手,10.01,76亿,0,0.64,3.0
2025-02-14,603803.SH,瑞斯康达,14.69,11:02:27,14:02:36,6天4板,1,换手板,算力+光通信+ASIC芯片,15.33亿,25.61,8875万,6.04万手,10.04,62亿,0,0.85,1.0
2025-02-14,600602.SH,云赛智联,19.2,13:02:11,14:02:29,首板,1,换手板,国资云+算力+阿里+华为+Deepseek概念,38.71亿,19.42,8834万,4.6万手,10.03,206亿,0,0.54,5.0
2025-02-14,603108.SH,润达医疗,21.99,13:02:17,14:02:44,首板,1,换手板,AI医生助理+华为+杭州国资,24.52亿,19.06,2282万,1.04万手,10.01,132亿,0,0.2,5.0
2025-02-14,002777.SZ,久远银海,22.29,13:02:24,14:02:06,首板,1,换手板,银海“闻语”大模型+DRG/DIP+数据要素+国企,12.58亿,14.29,3724万,1.67万手,10.02,90亿,0,0.73,1.0
2025-02-14,600624.SH,复旦复华,7.84,13:02:32,14:02:35,首板,1,换手板,医药+量子科技+数字经济+上海国资,8.515亿,16.37,1562万,1.99万手,9.96,53亿,0,0.79,6.0
2025-02-14,002929.SZ,润建股份,55.22,13:02:36,14:02:36,5天4板,1,换手板,阿里云+部署DeepSeek至R1（满血）版本+算力,40.48亿,37.16,3358万,0.608万手,10.0,117亿,0,0.56,2.0
2025-02-14,300454.CY,深信服,105.59,13:02:54,13:02:45,首板,1,换手板,云计算+网络安全+机器人,26.11亿,9.5,5919万,0.561万手,20.0,293亿,0,1.0,7.0
2025-02-14,603258.SH,电魂网络,25.11,13:02:56,13:02:56,首板,0,换手板,杭州+网络游戏+AIGC概念,2.911亿,5.09,6629万,2.64万手,9.99,60亿,0,0.43,
2025-02-14,002841.SZ,视源股份,43.68,14:02:03,14:02:03,首板,0,换手板,DeepSeek概念+液晶显示主控板卡+机器人+并购预期,6.152亿,2.81,7871万,1.8万手,10.0,227亿,0,0.5,
2025-02-14,600843.SH,上工申贝,15.44,14:02:04,14:02:37,3天2板,1,换手板,碳纤维运动飞机+机器人概念+缝纫设备,24.68亿,36.75,9099万,5.89万手,9.97,72亿,0,0.72,3.0
2025-02-14,600126.SH,杭钢股份,11.14,14:02:10,14:02:58,8天8板,1,换手板,DeepSeek概念+云计算+浙江国资+钢铁,81.27亿,23.77,3921万,3.52万手,9.97,376亿,0,0.75,
2025-02-14,603031.SH,安孚科技,30.8,14:02:11,14:02:35,首板,1,换手板,GPU企业象帝先战略合作+南孚电池,4.707亿,7.43,2751万,0.893万手,10.0,65亿,0,0.2,1.0
2025-02-14,688358.KC,祥生医疗,34.09,14:02:18,14:02:18,首板,0,换手板,智能医疗+超声医学影像设备,3.145亿,8.66,2442万,0.716万手,19.99,38亿,0,1.0,
2025-02-14,300153.CY,科泰电源,21.16,14:02:24,14:02:24,首板,0,换手板,数据中心+电力设备+储能,11.4亿,18.8,1.103亿,5.21万手,20.02,67亿,0,0.75,
2025-02-14,301585.CY,蓝宇股份,50.53,14:02:36,14:02:36,首板,0,换手板,次新股+数码喷印墨水+专精特新+浙江,4.437亿,50.03,5639万,1.12万手,20.0,9亿,0,,
2025-02-14,301459.CY,丰茂股份,51.06,14:02:36,14:02:36,首板,0,换手板,汽车零部件+比亚迪概念+橡胶,2.522亿,26.95,8267万,1.62万手,20.0,10亿,0,,
2025-02-14,002095.SZ,生意宝,21.46,14:02:39,14:02:39,首板,0,换手板,数据要素+跨境电商+互联网金融,5.647亿,11.11,1.012亿,4.72万手,9.99,54亿,0,0.82,
2025-02-14,603739.SH,蔚蓝生物,13.75,14:02:48,14:02:48,首板,0,换手板,合成生物+食品安全,2.301亿,6.83,4318万,3.14万手,10.0,34亿,0,0.62,
2025-02-14,000880.SZ,潍柴重机,23.02,14:02:51,14:02:51,3天2板,0,换手板,数据中心发电机+柴油机零部件+国企,8.14亿,23.03,1.283亿,5.58万手,9.99,37亿,0,0.79,
2025-02-14,002208.SZ,合肥城建,7.91,14:02:51,14:02:03,首板,1,换手板,蚂蚁金服概念+房地产+合肥国资+拟收购安徽公共资源交易集团,5.631亿,9.3,155.8万,0.197万手,10.01,63亿,0,0.83,2.0
2025-02-14,300478.CY,杭州高新,12.94,14:02:54,14:02:54,4天2板,0,换手板,杭州+网络游戏+线缆用高分子材料+核电,3.586亿,24.53,1.147亿,8.87万手,20.04,16亿,0,0.5,
2025-02-14,000948.SZ,南天信息,20.11,14:02:54,14:02:21,首板,1,换手板,金融科技+信创+云南国资+华为,10.87亿,14.53,1.145亿,5.7万手,10.01,78亿,0,0.73,1.0
2025-02-14,688225.KC,亚信安全,28.82,15:02:00,15:02:00,首板,0,换手板,亚信安全信立方集成DeepSeek+大模型+数据要素+网络安全,4.501亿,8.18,1168万,0.405万手,19.98,60亿,0,1.0,
2025-02-17,002030.SZ,达安基因,6.97,09:02:00,09:02:00,2天2板,0,一字板,智能医疗+分子诊断+基因测序+广州国资,1.267亿,1.29,2.178亿,31.3万手,9.94,97亿,0,0.8,
2025-02-17,002044.SZ,美年健康,7.15,09:02:00,09:02:00,7天5板,0,一字板,AI健管大模型+数据要素+健康体检服务+华为,3.109亿,1.12,7.376亿,1万手,10.0,276亿,0,0.83,
2025-02-17,002065.SZ,东华软件,10.31,09:02:00,09:02:00,首板,0,一字板,腾讯+DeepSeek概念+数字基础设施建设,2.938亿,0.98,20.72亿,2万手,10.03,299亿,0,0.5,
2025-02-17,002335.SZ,科华数据,41.97,09:02:00,09:02:00,2天2板,0,一字板,数据中心+腾讯云+UPS+液冷,1.802亿,1.07,8.604亿,20.5万手,10.01,168亿,0,0.56,
2025-02-17,002527.SZ,新时达,11.17,09:02:00,09:02:00,首板,0,一字板,海尔入主+机器人+电梯,4267万,0.72,4.532亿,40.6万手,10.05,59亿,0,0.67,
2025-02-17,300065.CY,海兰信,10.66,09:02:00,09:02:00,首板,0,一字板,拟购买海兰寰宇100%的股权+海洋信息技术,5678万,0.81,2.79亿,26.2万手,20.05,69亿,0,1.0,
2025-02-17,300069.CY,金利华电,16.09,09:02:00,09:02:00,首板,0,一字板,拟购买海德利森100%股权+电网设备,889.0万,0.47,4766万,2.96万手,19.99,18亿,0,0.5,
2025-02-17,688393.KC,安必平,30.72,09:02:00,09:02:00,2天2板,0,一字板,智能医疗+肿瘤筛查,8869万,3.09,1.178亿,3.83万手,20.0,28亿,0,,
2025-02-17,301428.CY,世纪恒通,48.1,09:02:00,09:02:12,首板,1,T字板,腾讯合作+营销+车主信息服务,8.689亿,29.62,8846万,1.84万手,20.01,29亿,0,1.0,7.0
2025-02-17,603716.SH,塞力医疗,10.67,09:02:01,09:02:01,2天2板,0,一字板,DRG/DIP+体外诊断+智慧供应链,3735万,1.83,1.616亿,15.1万手,10.0,20亿,0,0.94,
2025-02-17,600817.SH,宇通重工,13.06,09:02:01,09:02:40,首板,1,T字板,文远知行合作+无人驾驶+环卫设备+新能源环卫车,2.549亿,3.72,7499万,5.74万手,10.03,68亿,0,0.85,2.0
2025-02-17,603629.SH,利通电子,26.63,09:02:02,09:02:02,首板,0,一字板,算力租赁+英伟达概念+参股通航智能,1.395亿,2.06,1.746亿,6.56万手,10.0,67亿,0,0.67,
2025-02-17,603825.SH,华扬联众,18.24,09:02:02,09:02:02,3天3板,0,一字板,营销+DeepSeek概念+长沙国资入主,4946万,1.07,2.315亿,12.7万手,10.01,46亿,0,0.85,
2025-02-17,603881.SH,数据港,37.51,09:02:02,09:02:02,9天6板,0,一字板,数据中心+腾讯概念+阿里巴巴+上海国资,8.716亿,3.88,5.071亿,13.5万手,10.0,224亿,0,0.57,
2025-02-17,603315.SH,福鞍股份,12.4,09:02:02,09:02:02,首板,0,换手板,算力+锂电池+大型铸钢件+年报预增,1.634亿,4.29,3798万,3.06万手,10.03,38亿,0,0.4,
2025-02-17,601616.SH,广电电气,4.51,09:02:03,09:02:03,首板,0,一字板,腾讯概念+数据中心+年报预增+电力设备,6873万,1.79,7493万,16.6万手,10.0,38亿,0,0.83,
2025-02-17,603818.SH,曲美家居,3.14,09:02:03,09:02:03,首板,0,一字板,与群核科技（酷家乐）合作+中高档民用家具+外销,3675万,1.71,2063万,6.57万手,10.18,21亿,0,0.43,
2025-02-17,000903.SZ,云内动力,3.56,09:02:06,09:02:06,首板,0,换手板,配送机器人+发动机+下属子公司引入战投+昆明国企,5.04亿,7.58,1.202亿,33.8万手,9.88,68亿,0,0.73,
2025-02-17,605186.SH,健麾信息,24.88,09:02:08,09:02:08,首板,0,换手板,接入DeepSeek+智慧药房+机器人+AI语料,1.586亿,4.77,7060万,2.84万手,9.99,33亿,0,0.67,
